Counter,Time,SFR,Bin 6,Bin 11,Bin 1,Bin 7,Bin 5,Bin 15,Bin7 MToF,Bin 12,Bin1 MToF,Bin5 MToF,Bin 2,Pressure,PM1,Temperature,Bin 14,Sampling Period,Bin3 MToF,Bin 3,Bin 13,Bin 8,PM10,Bin 4,Bin 10,PM2.5,Bin 9,Bin 0,Checksum
932,560.5398852825165,4.024905204772949,0,0,153,0,1,0,0.0,0,6.333333333333333,9.666666666666666,59,,143.64035034179688,,0,0.5039573311805725,7.0,11,0,0,173.12181091308594,1,0,172.54005432128906,0,411,636
933,561.1410660743713,3.9587514400482178,0,0,162,0,1,0,0.0,0,6.333333333333333,10.333333333333334,59,,147.50889587402344,,0,0.5049813389778137,7.333333333333333,11,0,0,178.21609497070312,2,0,177.58755493164062,0,405,640
934,561.7421989440918,4.033492565155029,1,0,167,0,2,0,0.0,0,6.0,10.0,51,,146.85818481445312,,0,0.5040640234947205,7.666666666666667,10,0,0,176.94117736816406,1,0,175.4415740966797,0,424,656
935,562.3458399772644,3.859555721282959,0,0,156,0,1,0,0.0,0,6.666666666666667,7.666666666666667,52,,144.39512634277344,,0,0.5048320293426514,7.333333333333333,6,0,0,173.03077697753906,4,0,172.4051055908203,0,395,614
936,562.9478280544281,3.981363534927368,1,0,151,0,1,0,0.0,0,6.0,8.333333333333334,50,,140.34268188476562,,0,0.5039786696434021,9.0,19,0,0,171.10617065429688,1,0,169.62246704101562,0,401,624
937,563.5516979694366,3.9375736713409424,0,0,143,0,0,0,0.0,0,6.333333333333333,0.0,53,,143.40151977539062,,0,0.5049813389778137,7.666666666666667,12,0,0,171.0224151611328,1,0,170.58346557617188,0,423,632
938,564.1538066864014,3.815092086791992,0,0,131,0,0,0,0.0,0,6.666666666666667,0.0,41,,136.6537322998047,,0,0.50408536195755,9.666666666666666,14,0,0,161.26219177246094,0,0,160.87631225585938,0,406,592
939,564.7573177814484,3.8545031547546387,0,0,161,0,1,0,0.0,0,6.333333333333333,8.333333333333334,56,,149.57009887695312,,0,0.5045333504676819,8.0,18,0,0,182.2620086669922,3,0,181.50360107421875,0,397,636
940,565.3628950119019,3.9786741733551025,0,0,163,0,1,0,0.0,0,6.0,9.666666666666666,68,,149.9499053955078,,0,0.5034666657447815,7.666666666666667,13,0,0,183.80502319335938,3,0,183.07852172851562,0,398,646
941,565.9630663394928,3.936257839202881,0,0,137,1,0,0,11.666666666666666,0,6.333333333333333,0.0,63,,144.47622680664062,,0,0.5045120120048523,7.333333333333333,13,0,0,178.556640625,0,0,174.75723266601562,0,417,631
942,566.5704855918884,3.9153873920440674,0,0,158,0,2,0,0.0,0,6.333333333333333,9.0,49,,142.89242553710938,,0,0.5041066408157349,7.333333333333333,12,0,0,172.18374633789062,3,0,171.4010467529297,0,396,620
943,567.1732392311096,4.010863304138184,0,0,149,0,1,0,0.0,0,6.0,12.333333333333334,50,,136.65060424804688,,0,0.5037866830825806,8.666666666666666,15,0,0,164.49905395507812,1,0,163.90525817871094,0,392,608
944,567.7776839733124,3.9519472122192383,0,0,150,0,0,0,0.0,0,6.333333333333333,0.0,58,,142.86874389648438,,0,0.5032960176467896,7.666666666666667,17,0,0,173.90829467773438,3,0,173.3119354248047,0,394,622
945,568.3907182216644,3.8218255043029785,0,0,147,0,0,0,0.0,0,6.666666666666667,0.0,48,,142.29598999023438,,0,0.5043626427650452,8.333333333333334,10,0,0,169.00962829589844,1,0,168.60348510742188,0,398,604
946,569.0027186870575,3.961193561553955,1,0,162,0,3,0,0.0,0,6.0,9.0,60,,151.76156616210938,,0,0.5037013292312622,7.666666666666667,18,0,0,187.0142059326172,1,0,185.2119903564453,0,420,665
947,569.6027376651764,3.9276843070983887,0,0,152,0,0,0,0.0,0,6.333333333333333,0.0,48,,142.5731201171875,,0,0.5041919946670532,7.666666666666667,11,0,0,169.16595458984375,1,0,168.75729370117188,0,411,623
948,570.2010254859924,4.01730489730835,1,0,168,0,1,0,0.0,0,6.0,7.666666666666667,42,,140.9119415283203,,0,0.5035093426704407,8.0,13,0,0,168.85154724121094,1,0,167.4825897216797,0,402,628
949,570.8009088039398,3.9550716876983643,0,0,158,0,1,0,0.0,0,6.333333333333333,9.0,48,,139.322509765625,,0,0.5041066408157349,7.666666666666667,16,0,0,168.3601837158203,3,0,167.67959594726562,0,384,610
950,571.3992862701416,4.031581878662109,0,0,168,0,0,0,0.0,0,6.0,0.0,43,,143.7325439453125,,0,0.5034453272819519,7.333333333333333,11,0,0,169.29214477539062,1,0,168.91128540039062,0,420,643
951,571.9979166984558,4.070958137512207,0,0,167,0,0,0,0.0,0,6.0,0.0,61,,148.65354919433594,,0,0.5041066408157349,7.333333333333333,15,0,0,179.78176879882812,2,0,179.2476348876953,0,418,663
952,572.5962882041931,4.090936183929443,1,0,117,0,2,0,0.0,0,6.0,9.333333333333334,59,,123.69873809814453,,0,0.5034666657447815,7.666666666666667,13,0,0,153.17713928222656,1,0,151.63768005371094,0,370,563
953,573.2098939418793,3.990426540374756,0,0,165,0,4,0,0.0,0,6.333333333333333,8.0,58,,143.5783233642578,,0,0.5041066408157349,8.0,14,0,0,176.0168914794922,1,0,174.98265075683594,0,383,625
954,573.8082370758057,3.9420011043548584,0,0,126,0,0,0,0.0,0,6.333333333333333,0.0,54,,138.2888946533203,,0,0.5034880042076111,9.0,18,0,0,166.3578338623047,0,0,165.8800506591797,0,417,615
955,574.4081327915192,3.9182262420654297,0,0,138,0,0,0,0.0,0,6.333333333333333,0.0,66,,142.081298828125,,0,0.50408536195755,8.666666666666666,8,0,0,171.67074584960938,0,0,171.26063537597656,0,395,607
956,575.0064597129822,4.012351989746094,0,0,152,0,0,0,0.0,0,6.0,0.0,64,,150.85374450683594,,0,0.50327467918396,9.0,14,0,0,182.94703674316406,4,0,182.33395385742188,0,436,670
957,575.6046187877655,3.952669382095337,0,0,159,0,0,0,0.0,0,6.333333333333333,0.0,59,,146.0730743408203,,0,0.5038506388664246,10.0,7,0,0,175.1684112548828,2,0,174.72625732421875,0,402,629
958,576.2100250720978,3.923489570617676,0,0,153,0,0,0,0.0,0,6.333333333333333,0.0,64,,146.97056579589844,,0,0.5037226676940918,9.0,11,0,0,178.24179077148438,2,0,177.7265167236328,0,398,628
959,576.8147518634796,3.909060001373291,0,0,157,0,0,0,0.0,0,6.333333333333333,0.0,50,,148.32962036132812,,0,0.5040640234947205,8.0,13,0,0,176.75921630859375,2,0,176.27694702148438,0,424,646
960,577.4246094226837,3.901885747909546,1,0,158,0,1,0,0.0,0,6.333333333333333,8.333333333333334,57,,148.38832092285156,,0,0.5035733580589294,8.666666666666666,5,0,0,178.75448608398438,1,0,177.38189697265625,0,411,634
961,578.0259909629822,3.8983078002929688,0,0,142,0,0,0,0.0,0,6.333333333333333,0.0,58,,141.41700744628906,,0,0.5043200254440308,8.333333333333334,10,0,0,170.02268981933594,1,0,169.5823211669922,0,396,607
962,578.6305072307587,3.896521806716919,0,0,140,0,1,0,0.0,0,6.333333333333333,10.333333333333334,68,,148.7504425048828,,0,0.5037013292312622,8.0,14,0,0,182.64715576171875,4,0,181.86033630371094,0,413,640
963,579.2352330684662,4.000941276550293,0,0,152,0,0,0,0.0,0,6.0,0.0,39,,135.94715881347656,,0,0.5040640234947205,7.666666666666667,16,0,0,160.82940673828125,1,0,160.4053955078125,0,404,612
964,579.8399193286896,4.055278301239014,0,0,167,0,0,0,0.0,0,6.0,0.0,80,,161.73898315429688,,0,0.5034453272819519,7.0,12,0,0,197.12960815429688,1,0,196.58541870117188,0,450,710
965,580.4566564559937,3.973386764526367,1,0,162,0,0,0,0.0,0,6.333333333333333,0.0,52,,148.60311889648438,,0,0.5049386620521545,9.0,14,0,0,179.8357391357422,4,0,178.43084716796875,0,426,659
966,581.066888332367,3.933668851852417,0,0,160,0,0,0,0.0,0,6.333333333333333,0.0,73,,157.04100036621094,,0,0.5034880042076111,8.0,15,0,0,192.46852111816406,3,0,191.82806396484375,0,421,672
967,581.6684327125549,4.020432949066162,0,0,161,0,0,0,0.0,0,6.0,0.0,46,,137.28797912597656,,0,0.5047893524169922,7.666666666666667,15,0,0,164.02330017089844,1,0,163.5831298828125,0,387,610
968,582.2814838886261,4.065266132354736,0,0,122,0,0,0,0.0,0,6.0,0.0,55,,136.25877380371094,,0,0.5037013292312622,7.333333333333333,13,0,0,163.7004852294922,4,0,163.15065002441406,0,436,630
969,582.8813588619232,4.08806037902832,0,0,142,0,1,0,0.0,0,6.0,9.0,64,,133.52947998046875,,0,0.504256010055542,6.666666666666667,12,0,0,163.5926513671875,2,0,162.9544677734375,0,374,595
970,583.4797811508179,4.09955358505249,0,0,172,0,1,0,0.0,0,6.0,9.0,54,,148.2064666748047,,0,0.5040640234947205,7.333333333333333,14,0,0,178.5915985107422,4,0,177.8958282470703,0,427,672
971,584.0917830467224,3.994521379470825,1,0,143,0,1,0,0.0,0,6.333333333333333,7.666666666666667,70,,146.20925903320312,,0,0.5039573311805725,7.666666666666667,16,0,0,181.05519104003906,1,0,179.52996826171875,0,410,642
972,584.6929712295532,4.051977634429932,0,0,146,0,0,0,0.0,0,6.0,0.0,71,,148.31813049316406,,0,0.5035733580589294,7.666666666666667,17,0,0,181.58944702148438,2,0,180.99063110351562,0,425,661
973,585.2929708957672,4.081330299377441,0,0,162,0,1,0,0.0,0,6.0,10.333333333333334,50,,142.6171112060547,,0,0.5042986869812012,7.0,12,0,0,170.72999572753906,3,0,170.1090850830078,0,419,647
974,585.9049985408783,4.096166610717773,0,0,133,0,1,0,0.0,0,6.0,10.333333333333334,50,,132.63784790039062,,0,0.5035946369171143,7.333333333333333,14,0,0,158.92616271972656,1,0,158.35922241210938,0,413,612
975,586.5050344467163,3.992912769317627,0,0,151,0,1,0,0.0,0,6.333333333333333,11.0,49,,136.56854248046875,,0,0.5041706562042236,8.333333333333334,16,0,0,165.21434020996094,3,0,164.53736877441406,0,386,606
976,587.1035857200623,3.943213701248169,0,0,153,0,2,0,0.0,0,6.333333333333333,10.666666666666666,72,,151.2613525390625,,0,0.5037013292312622,7.333333333333333,9,0,0,184.95726013183594,1,0,184.19277954101562,0,410,647
977,587.7173070907593,3.918825387954712,0,0,177,0,1,0,0.0,0,6.333333333333333,9.0,57,,157.79222106933594,,0,0.5044906735420227,8.333333333333334,10,0,0,188.397705078125,0,0,187.85411071777344,0,432,677
978,588.3157806396484,3.9067435264587402,0,0,139,0,0,0,0.0,0,6.333333333333333,0.0,59,,146.54910278320312,,0,0.503658652305603,7.333333333333333,21,0,0,178.35020446777344,2,0,177.73260498046875,0,420,641
979,588.9296879768372,4.006322860717773,1,0,147,0,1,0,0.0,0,6.0,11.0,55,,145.1416015625,,0,0.5045333504676819,7.333333333333333,12,0,0,175.61415100097656,2,0,174.16941833496094,0,434,652
980,589.5277762413025,4.172445774078369,0,0,139,0,0,0,0.0,0,5.666666666666667,0.0,53,,135.59352111816406,,0,0.5035093426704407,7.666666666666667,15,0,0,163.14059448242188,4,0,162.58645629882812,0,426,637
981,590.1277477741241,3.922046661376953,0,0,155,0,1,0,0.0,0,6.666666666666667,8.333333333333334,46,,147.1652374267578,,0,0.5043413043022156,10.666666666666666,14,0,0,174.84347534179688,1,0,174.26512145996094,0,432,649
982,590.739654302597,4.014354228973389,0,0,162,0,0,0,0.0,0,6.0,0.0,61,,146.65415954589844,,0,0.5033599734306335,7.0,9,0,0,176.83465576171875,3,0,176.3295135498047,0,406,641
983,591.3454310894012,3.953640937805176,0,0,182,0,3,0,0.0,0,6.333333333333333,9.333333333333334,52,,147.998779296875,,0,0.5039786696434021,8.0,7,0,0,177.8604736328125,1,0,177.0635528564453,0,388,633
984,591.944766998291,3.9239675998687744,0,0,144,0,2,0,0.0,0,6.333333333333333,9.0,65,,149.83946228027344,,0,0.5041279792785645,8.333333333333334,18,0,0,183.5172119140625,1,0,182.6701202392578,0,423,653
985,592.5565612316132,3.8086941242218018,1,0,132,0,2,0,0.0,0,6.666666666666667,9.666666666666666,63,,145.28570556640625,,0,0.5041066408157349,7.333333333333333,15,0,0,179.88916015625,2,0,178.15342712402344,0,401,616
986,593.1552474498749,3.9541285037994385,0,0,149,0,1,0,0.0,0,6.0,8.333333333333334,70,,151.88641357421875,,0,0.5038719773292542,8.333333333333334,13,0,0,184.84365844726562,0,0,184.2174835205078,0,425,658
987,593.7547423839569,4.031092166900635,0,0,155,0,1,0,0.0,0,6.0,9.666666666666666,51,,142.50523376464844,,0,0.5040640234947205,7.333333333333333,13,0,0,170.45364379882812,1,0,169.88185119628906,0,418,639
988,594.3534426689148,4.070708274841309,0,0,160,0,2,0,0.0,0,6.0,9.333333333333334,47,,143.53207397460938,,0,0.5036799907684326,7.333333333333333,17,0,0,172.0137481689453,1,0,171.27984619140625,0,428,655
989,594.9558591842651,3.980778932571411,0,0,146,0,1,0,0.0,0,6.333333333333333,9.0,51,,148.80844116210938,,0,0.5048320293426514,7.666666666666667,12,0,0,177.50555419921875,4,0,176.83187866210938,0,459,673
990,595.5607423782349,3.9372875690460205,0,0,146,0,0,0,0.0,0,6.333333333333333,0.0,53,,144.5699462890625,,0,0.50408536195755,6.333333333333333,10,0,0,172.90586853027344,4,0,172.37954711914062,0,423,636
991,596.1645376682281,3.9158968925476074,0,0,158,0,1,0,0.0,0,6.333333333333333,11.666666666666666,62,,144.2138214111328,,0,0.5048320293426514,8.333333333333334,10,0,0,174.82327270507812,0,0,174.2620086669922,0,380,611
992,596.7667405605316,3.8048882484436035,0,0,142,0,0,0,0.0,0,6.666666666666667,0.0,58,,144.55091857910156,,0,0.5041279792785645,8.333333333333334,12,0,0,174.01437377929688,0,0,173.57571411132812,0,393,605
993,597.3665492534637,3.9520766735076904,1,0,148,0,0,0,0.0,0,6.0,0.0,52,,133.50119018554688,,0,0.5046826601028442,8.333333333333334,18,0,0,163.45860290527344,0,0,162.14605712890625,0,361,580
994,597.9648435115814,3.9231975078582764,0,0,146,0,1,0,0.0,0,6.333333333333333,9.0,64,,145.79782104492188,,0,0.5040213465690613,8.333333333333334,10,0,0,177.36627197265625,3,0,176.6877899169922,0,404,628
995,598.5745205879211,4.014956474304199,0,0,155,0,1,0,0.0,0,6.0,8.333333333333334,64,,154.40855407714844,,0,0.5044266581535339,7.333333333333333,11,0,0,185.5906524658203,1,0,184.98655700683594,0,456,688
996,599.1836457252502,4.062464714050293,0,0,152,0,1,0,0.0,0,6.0,9.0,52,,145.8118896484375,,0,0.5037013292312622,7.0,10,0,0,174.99179077148438,7,0,174.2415771484375,0,445,667
997,599.7899549007416,4.086643218994141,0,0,161,0,1,0,0.0,0,6.0,9.0,59,,146.0975799560547,,0,0.504149317741394,8.0,13,0,0,175.7655029296875,0,0,175.20303344726562,0,423,657
998,600.3944327831268,3.9883828163146973,0,0,131,0,2,0,0.0,0,6.333333333333333,7.666666666666667,58,,145.18418884277344,,0,0.5037226676940918,8.333333333333334,16,0,0,175.4224395751953,1,0,174.6446075439453,0,448,656
999,601.0016117095947,4.048817157745361,1,0,171,0,1,0,0.0,0,6.0,12.333333333333334,46,,141.76043701171875,,0,0.5047680139541626,10.333333333333334,6,0,0,169.00698852539062,1,0,167.71861267089844,0,406,632
1000,601.6007177829742,4.079726219177246,0,0,155,0,0,0,0.0,0,6.0,0.0,61,,146.8472137451172,,0,0.503658652305603,7.333333333333333,17,0,0,177.79920959472656,2,0,177.24412536621094,0,428,663
1001,602.2009575366974,3.9850857257843018,0,0,115,0,3,0,0.0,0,6.333333333333333,19.0,64,,135.09202575683594,,0,0.5041066408157349,8.0,18,0,0,167.19000244140625,2,0,166.19125366210938,0,405,607
1002,602.7986857891083,3.9393932819366455,0,0,174,0,2,0,0.0,0,6.333333333333333,8.333333333333334,71,,153.93673706054688,,0,0.5030400156974792,7.333333333333333,9,0,0,188.51304626464844,1,0,187.7471160888672,0,389,646
1003,603.4006109237671,4.023420810699463,0,0,162,0,2,0,0.0,0,6.0,8.333333333333334,55,,141.50927734375,,0,0.5034026503562927,7.666666666666667,14,0,0,172.28118896484375,3,0,171.46849060058594,0,388,624
1004,604.0148694515228,4.066792964935303,1,0,153,0,0,0,0.0,0,6.0,0.0,69,,150.05101013183594,,0,0.50327467918396,7.333333333333333,9,0,0,182.5341339111328,1,0,181.25514221191406,0,435,668
1005,604.6255023479462,4.088831901550293,0,0,170,0,1,0,0.0,0,6.0,9.0,75,,150.04690551757812,,0,0.5032533407211304,8.666666666666666,11,0,0,183.78518676757812,0,0,183.17828369140625,0,397,654
1006,605.2456166744232,3.989424705505371,0,0,177,0,0,0,0.0,0,6.333333333333333,0.0,55,,143.8047332763672,,0,0.5043413043022156,8.333333333333334,10,0,0,173.42527770996094,3,0,172.92840576171875,0,373,618
1007,605.8554685115814,3.9415123462677,0,0,156,0,0,0,0.0,0,6.333333333333333,0.0,60,,146.08876037597656,,0,0.5032106637954712,6.666666666666667,6,0,0,176.45944213867188,6,0,175.8765411376953,0,401,629
1008,606.4570231437683,4.0245256423950195,0,0,154,0,1,0,0.0,0,6.0,9.666666666666666,66,,142.79954528808594,,0,0.5033173561096191,8.0,14,0,0,174.79928588867188,1,0,174.151123046875,0,387,623
1009,607.0576374530792,3.9585676193237305,1,0,143,0,0,0,0.0,0,6.333333333333333,0.0,62,,141.53663635253906,,0,0.5039573311805725,8.333333333333334,18,0,0,174.04367065429688,0,0,172.68972778320312,0,393,617
1010,607.6605322360992,4.033398151397705,0,0,132,0,2,0,0.0,0,6.0,10.333333333333334,63,,146.88336181640625,,0,0.5051946640014648,7.666666666666667,10,0,0,177.34933471679688,3,0,176.56153869628906,0,460,670
1011,608.265070438385,4.071883678436279,0,0,147,0,1,0,0.0,0,6.0,9.666666666666666,70,,144.64761352539062,,0,0.5045760273933411,7.666666666666667,12,0,0,177.14845275878906,3,0,176.44668579101562,0,413,646
1012,608.8688912391663,4.091403484344482,0,0,143,0,3,0,0.0,0,6.0,10.333333333333334,54,,133.796630859375,,0,0.5028693079948425,7.0,9,0,0,161.61843872070312,1,0,160.8218231201172,0,395,605
1013,609.4679479598999,4.10123348236084,0,0,163,0,1,0,0.0,0,6.0,9.0,48,,144.12161254882812,,0,0.5034026503562927,7.333333333333333,18,0,0,172.8089141845703,2,0,172.16233825683594,0,429,661
1014,610.0659787654877,4.106166362762451,0,0,150,0,0,0,0.0,0,6.0,0.0,51,,139.5890350341797,,0,0.5028053522109985,8.0,13,0,0,166.2837371826172,1,0,165.85609436035156,0,423,638
1015,610.6649746894836,3.9976580142974854,0,0,140,0,1,0,0.0,0,6.333333333333333,8.333333333333334,67,,138.69935607910156,,0,0.5035733580589294,7.666666666666667,9,0,0,169.5078887939453,2,0,168.87852478027344,0,384,603
1016,611.263267993927,4.053590297698975,0,0,149,0,1,0,0.0,0,6.0,9.0,65,,144.7600860595703,,0,0.5028693079948425,8.0,15,0,0,176.39004516601562,1,0,175.7389678955078,0,413,644
1017,611.8613934516907,4.08214807510376,0,0,146,0,0,0,0.0,0,6.0,0.0,57,,141.6527099609375,,0,0.5030400156974792,7.666666666666667,12,0,0,169.92266845703125,2,0,169.44493103027344,0,425,642
1018,612.4589321613312,3.986241102218628,0,0,152,0,0,0,0.0,0,6.333333333333333,0.0,62,,143.4330596923828,,0,0.5027626752853394,7.666666666666667,15,0,0,174.60923767089844,2,0,174.0609893798828,0,393,624
1019,613.0577337741852,3.939957857131958,1,0,166,0,0,0,0.0,0,6.333333333333333,0.0,50,,144.38470458984375,,0,0.5036159753799438,8.0,14,0,0,174.82485961914062,2,0,173.48599243164062,0,392,625
1020,613.6572661399841,4.023715496063232,0,0,149,0,1,0,0.0,0,6.0,10.333333333333334,55,,145.14076232910156,,0,0.5028906464576721,8.0,14,0,0,173.91070556640625,0,0,173.3449249267578,0,431,650
1021,614.2626540660858,4.066943645477295,0,0,153,0,0,0,0.0,0,6.0,0.0,66,,148.8971710205078,,0,0.5033173561096191,7.666666666666667,12,0,0,179.70477294921875,1,0,179.22265625,0,433,665
1022,614.8731210231781,4.088907718658447,1,0,172,0,0,0,0.0,0,6.0,0.0,46,,141.9935302734375,,0,0.5027626752853394,8.0,14,0,0,170.72975158691406,2,0,169.45285034179688,0,405,640
1023,615.4755764007568,4.099979877471924,0,0,144,0,2,0,0.0,0,6.0,8.333333333333334,56,,137.1881561279297,,0,0.5038719773292542,8.0,21,0,0,167.7137451171875,1,0,166.9041290283203,0,404,628
1024,616.077879190445,4.1055378913879395,1,0,153,0,1,0,0.0,0,6.0,10.333333333333334,55,,139.1696319580078,,0,0.5030186772346497,7.333333333333333,16,0,0,170.7169952392578,4,0,169.1837158203125,0,404,634
1025,616.6887426376343,4.108322620391846,0,0,140,0,0,0,0.0,0,6.0,0.0,56,,138.01625061035156,,0,0.5031253099441528,7.333333333333333,18,0,0,166.8684539794922,2,0,166.328125,0,418,634
1026,617.286190032959,3.9986798763275146,1,0,143,0,0,0,0.0,0,6.333333333333333,0.0,72,,150.84213256835938,,0,0.5030613541603088,7.666666666666667,11,0,0,184.92173767089844,2,0,183.54901123046875,0,434,663
1027,617.9007799625397,3.843546152114868,0,0,144,0,0,0,0.0,0,6.666666666666667,0.0,56,,147.4893035888672,,0,0.5031893253326416,7.333333333333333,17,0,0,178.9393310546875,4,0,178.29806518554688,0,411,632
1028,618.5014953613281,3.8689723014831543,0,0,151,0,0,0,0.0,0,6.333333333333333,0.0,61,,144.31431579589844,,0,0.5032960176467896,10.0,11,0,0,174.7015380859375,1,0,174.2296142578125,0,382,606
1029,619.1283628940582,3.986368179321289,1,0,161,0,2,0,0.0,0,6.0,8.666666666666666,54,,141.78717041015625,,0,0.5033813118934631,7.666666666666667,16,0,0,174.27476501464844,2,0,172.6344451904297,0,385,621
1030,619.7309398651123,3.940019369125366,0,0,155,0,3,0,0.0,0,6.333333333333333,9.666666666666666,60,,148.92361450195312,,0,0.5070719718933105,8.0,13,0,0,181.57411193847656,3,0,180.6037139892578,0,420,654
1031,620.3342838287354,3.9172475337982178,0,0,171,0,0,0,0.0,0,6.333333333333333,0.0,59,,151.38563537597656,,0,0.5088426470756531,8.0,19,0,0,183.68365478515625,1,0,183.12916564941406,0,404,654
1032,620.9336240291595,3.9059596061706543,0,0,146,0,0,0,0.0,0,6.333333333333333,0.0,62,,143.87841796875,,0,0.5035946369171143,7.666666666666667,14,0,0,174.72689819335938,1,0,174.21905517578125,0,392,615
1033,621.5373656749725,4.005910396575928,0,0,142,0,0,0,0.0,0,6.0,0.0,57,,135.05029296875,,0,0.5072213411331177,7.666666666666667,10,0,0,163.37339782714844,4,0,162.8434600830078,0,387,600
1034,622.1366608142853,3.8468830585479736,0,0,151,0,1,0,0.0,0,6.666666666666667,10.333333333333334,61,,150.63230895996094,,0,0.5034239888191223,9.666666666666666,16,0,0,183.15997314453125,1,0,182.4792022705078,0,408,638
1035,622.7392389774323,3.772012233734131,1,0,164,0,0,0,0.0,0,6.666666666666667,0.0,59,,152.583740234375,,0,0.5030613541603088,8.666666666666666,11,0,0,186.04107666015625,2,0,184.6399383544922,0,387,624
1036,623.3369669914246,3.9342684745788574,0,0,170,0,2,0,0.0,0,6.0,9.666666666666666,58,,154.7517547607422,,0,0.5027413368225098,8.0,14,0,0,188.34681701660156,5,0,187.42605590820312,0,421,670
1037,623.9357504844666,4.133028984069824,0,0,161,0,0,0,0.0,0,5.666666666666667,0.0,54,,142.6226806640625,,0,0.5034880042076111,7.333333333333333,15,0,0,171.21841430664062,2,0,170.72125244140625,0,420,652
1038,624.54652094841,4.010345935821533,0,0,119,0,2,0,0.0,0,6.333333333333333,9.333333333333334,61,,140.302490234375,,0,0.5029973387718201,7.666666666666667,15,0,0,170.2642364501953,1,0,169.49131774902344,0,439,637
1039,625.1483008861542,3.9516963958740234,0,0,159,0,0,0,0.0,0,6.333333333333333,0.0,65,,150.56280517578125,,0,0.5043839812278748,7.333333333333333,15,0,0,182.86817932128906,1,0,182.33946228027344,0,410,650
1040,625.7557137012482,3.9230098724365234,0,0,162,0,0,0,0.0,0,6.333333333333333,0.0,68,,155.8583526611328,,0,0.503167986869812,7.333333333333333,13,0,0,189.68089294433594,3,0,189.08413696289062,0,420,666
1041,626.3591411113739,3.9088218212127686,0,0,155,0,2,0,0.0,0,6.333333333333333,12.666666666666666,46,,146.5341033935547,,0,0.5040000081062317,7.666666666666667,13,0,0,175.2948455810547,3,0,174.51165771484375,0,425,644
1042,626.9573652744293,3.901766777038574,0,0,155,0,0,0,0.0,0,6.333333333333333,0.0,74,,163.0746307373047,,0,0.502784013748169,7.666666666666667,5,0,0,196.92393493652344,4,0,196.36109924316406,0,458,696
1043,627.5559802055359,4.003704071044922,1,0,142,0,1,0,0.0,0,6.0,11.0,56,,143.20233154296875,,0,0.5031253099441528,8.333333333333334,13,0,0,173.32730102539062,0,0,171.93484497070312,0,427,640
1044,628.155035495758,3.845865249633789,0,0,161,0,2,0,0.0,0,6.666666666666667,8.0,67,,153.9647979736328,,0,0.5033386945724487,9.0,17,0,0,189.51373291015625,1,0,188.6487274169922,0,395,643
1045,628.7532098293304,3.974067211151123,0,0,140,0,2,0,0.0,0,6.0,9.666666666666666,54,,140.21786499023438,,0,0.5035306811332703,8.333333333333334,13,0,0,169.43531799316406,2,0,168.66983032226562,0,412,623
1046,629.353129863739,3.93400239944458,0,0,153,0,1,0,0.0,0,6.333333333333333,9.666666666666666,69,,152.14089965820312,,0,0.5032533407211304,7.666666666666667,14,0,0,186.10430908203125,2,0,185.39144897460938,0,415,654
1047,629.9631962776184,3.914271116256714,0,0,142,0,0,0,0.0,0,6.333333333333333,0.0,51,,150.5179443359375,,0,0.5045973062515259,8.333333333333334,16,0,0,179.53675842285156,3,0,178.97994995117188,0,459,671
1048,630.5624887943268,3.904479742050171,0,0,149,0,1,0,0.0,0,6.333333333333333,9.666666666666666,56,,145.62110900878906,,0,0.5028266906738281,7.666666666666667,12,0,0,175.59507751464844,2,0,174.9580535888672,0,408,628
1049,631.1619594097137,3.8996024131774902,0,0,140,0,1,0,0.0,0,6.333333333333333,9.0,58,,148.0531463623047,,0,0.5039786696434021,8.0,19,0,0,179.5071563720703,1,0,178.81399536132812,0,429,648
1050,631.7618477344513,3.897167921066284,0,0,145,0,1,0,0.0,0,6.333333333333333,10.333333333333334,63,,150.71302795410156,,0,0.5028053522109985,8.333333333333334,16,0,0,183.14707946777344,1,0,182.4667205810547,0,424,650
1051,632.3611581325531,3.895951986312866,1,0,144,1,0,0,10.333333333333334,0,6.333333333333333,0.0,63,,152.8715057373047,,0,0.5034666657447815,8.0,7,0,0,189.41830444335938,4,0,184.63990783691406,0,443,663
1052,632.9742615222931,3.8953440189361572,0,0,148,0,0,0,0.0,0,6.333333333333333,0.0,51,,143.7029266357422,,0,0.5033599734306335,7.333333333333333,11,0,0,171.14268493652344,1,0,170.71774291992188,0,410,621
1053,633.5863449573517,3.89504075050354,0,0,160,0,0,0,0.0,0,6.333333333333333,0.0,61,,152.3629150390625,,0,0.5042986869812012,8.0,15,0,0,184.46600341796875,2,0,183.90933227539062,0,414,652
1054,634.1839981079102,3.8948886394500732,0,0,134,0,2,0,0.0,0,6.333333333333333,11.666666666666666,66,,148.2115478515625,,0,0.5028480291366577,8.0,16,0,0,181.76698303222656,2,0,180.8966064453125,0,422,642
1055,634.7835912704468,3.89481258392334,2,0,147,0,1,0,0.0,0,6.333333333333333,10.333333333333334,52,,147.98104858398438,,0,0.5038506388664246,8.333333333333334,15,0,0,180.9097900390625,2,0,178.5418701171875,0,430,649
1056,635.3826985359192,3.8947746753692627,0,0,150,0,0,0,0.0,0,6.333333333333333,0.0,74,,146.72171020507812,,0,0.5038080215454102,8.0,16,0,0,181.83811950683594,2,0,181.21429443359375,0,372,614
