time,counter,Bin 7,Bin 15,Bin 5,Bin7 MToF,Bin 4,Bin 0,Bin 6,SFR,Bin 10,Bin3 MToF,Checksum,PM2.5,Bin 8,Sampling Period,Bin 11,Pressure,Bin 14,Bin 1,PM1,Bin5 MToF,Bin 13,Bin 2,Bin 12,Bin 9,Temperature,Bin 3,PM10,Bin1 MToF
168.25080943107605,280,7,0,9,8.333333333333334,2,196,129,5.127152919769287,0,4.333333333333333,404,137.6312713623047,1,0.5048533082008362,0,,0,34,44.01071548461914,7.666666666666667,0,19,0,0,,7,248.86366271972656,4.666666666666667
168.85180926322937,281,4,0,13,8.666666666666666,2,204,141,5.034384250640869,0,6.333333333333333,436,150.06600952148438,0,0.5064533352851868,0,,0,53,49.464576721191406,9.0,0,16,0,0,,3,254.8748016357422,5.0
169.45507645606995,282,4,0,13,9.333333333333334,4,208,103,4.991130828857422,0,5.0,401,127.50438690185547,0,0.5079253315925598,0,,0,44,48.45896911621094,10.333333333333334,0,17,0,0,,8,207.8603973388672,5.0
170.05475091934204,283,3,0,10,8.666666666666666,5,217,126,4.967850208282471,0,6.333333333333333,416,137.01266479492188,0,0.5047039985656738,0,,0,40,46.57305908203125,6.666666666666667,0,7,0,0,,8,230.67510986328125,5.0
170.6553795337677,284,1,0,12,8.333333333333334,2,202,109,5.105882167816162,0,5.0,393,123.4625473022461,0,0.5049600005149841,0,,0,49,46.08823013305664,8.333333333333334,0,11,0,0,,7,198.4631805419922,4.666666666666667
171.2584342956543,285,5,0,15,9.0,2,195,101,5.183343887329102,0,6.333333333333333,375,115.32939147949219,0,0.5075413584709167,0,,0,47,42.227210998535156,9.0,0,7,0,0,,3,194.08810424804688,4.666666666666667
171.85810661315918,286,3,0,18,12.333333333333334,3,184,129,4.931468963623047,0,6.333333333333333,399,140.8557891845703,0,0.5043413043022156,0,,0,44,44.66706085205078,9.0,0,12,0,0,,6,238.1321563720703,5.333333333333333
172.45928955078125,287,4,0,11,8.0,1,179,123,5.082869052886963,0,4.0,386,131.0213165283203,0,0.5064106583595276,0,,0,48,43.38395690917969,10.333333333333334,0,13,0,0,,7,222.88365173339844,4.666666666666667
173.06136012077332,288,3,0,9,8.0,2,169,135,5.170018672943115,0,4.0,385,134.15704345703125,0,0.5056213140487671,0,,0,47,41.83750915527344,8.0,0,16,0,0,,4,229.575927734375,4.666666666666667
173.66299986839294,289,3,0,5,9.0,3,169,131,5.213547706604004,0,5.333333333333333,371,127.36067199707031,0,0.5067520141601562,0,,0,37,39.38471984863281,9.333333333333334,0,17,0,0,,6,218.85865783691406,4.666666666666667
174.26519107818604,290,4,0,16,7.666666666666667,6,185,129,5.244233131408691,0,6.666666666666667,414,138.0964813232422,0,0.5072853565216064,0,,0,45,45.34525680541992,8.333333333333334,0,23,0,0,,6,231.44532775878906,4.666666666666667
174.86841940879822,291,6,0,12,7.666666666666667,3,171,111,5.084034442901611,0,5.0,385,129.2417449951172,0,0.507797360420227,0,,0,64,46.570281982421875,7.0,0,17,0,0,,1,218.2949676513672,5.0
175.46940755844116,292,4,0,4,8.666666666666666,1,194,137,5.1603827476501465,0,7.0,394,132.54083251953125,0,0.5056639909744263,0,,0,38,41.31399917602539,9.666666666666666,0,9,0,0,,7,231.4057159423828,4.666666666666667
176.0705530643463,293,2,0,14,12.666666666666666,1,187,122,4.907880783081055,0,6.0,389,134.1819305419922,0,0.506496012210846,0,,0,48,45.28213882446289,8.333333333333334,0,11,0,0,,4,223.58511352539062,5.333333333333333
176.67565393447876,294,5,0,14,10.333333333333334,5,191,108,4.916703701019287,0,3.0,369,124.105224609375,0,0.5072853565216064,0,,0,32,42.092857360839844,7.333333333333333,0,13,0,0,,1,211.86380004882812,5.0
177.2789921760559,295,2,0,10,9.333333333333334,1,176,116,4.924330711364746,0,5.666666666666667,375,128.77684020996094,0,0.5051519870758057,0,,0,51,44.336891174316406,9.666666666666666,0,10,0,0,,9,213.6699981689453,5.0
177.87929129600525,296,4,0,8,10.0,2,174,116,4.793087959289551,0,5.333333333333333,359,127.80351257324219,0,0.5050240159034729,0,,0,44,42.04255294799805,8.333333333333334,0,7,0,0,,4,220.26756286621094,5.333333333333333
178.48173904418945,297,2,0,8,11.0,3,192,116,4.849859237670898,0,4.666666666666667,376,127.88518524169922,0,0.5070506930351257,0,,0,42,44.20185470581055,8.333333333333334,0,9,0,0,,4,213.53880310058594,5.0
179.08360266685486,298,3,0,15,8.0,1,204,106,4.8870320320129395,0,5.333333333333333,398,129.90322875976562,0,0.5070506930351257,0,,0,49,48.65915298461914,11.0,0,12,0,0,,8,211.5844268798828,5.0
179.68273735046387,299,3,0,14,7.666666666666667,1,178,142,5.180161476135254,0,6.0,399,140.07188415527344,0,0.5045973062515259,0,,0,40,42.12847900390625,9.666666666666666,0,18,0,0,,3,240.49087524414062,4.333333333333333
180.28172326087952,300,5,0,10,8.0,3,192,116,5.068765163421631,0,5.0,391,128.96035766601562,0,0.5045760273933411,0,,0,47,44.6538200378418,7.333333333333333,0,11,0,0,,7,219.35653686523438,5.0
180.8814513683319,301,5,0,11,8.0,5,182,127,5.153371810913086,0,4.666666666666667,390,131.4898681640625,0,0.5050666928291321,0,,0,40,41.28579330444336,8.0,0,11,0,0,,9,227.5904998779297,4.666666666666667
181.48148679733276,302,5,0,16,8.0,2,173,141,5.362426280975342,0,6.666666666666667,399,135.7037811279297,0,0.5045333504676819,0,,0,42,39.737430572509766,7.333333333333333,0,14,0,0,,6,237.25558471679688,4.333333333333333
182.08230638504028,303,3,0,5,9.333333333333334,2,179,124,5.328457832336426,0,5.333333333333333,382,124.19791412353516,0,0.5061973333358765,0,,0,47,41.98920440673828,6.333333333333333,0,17,0,0,,5,209.429443359375,4.666666666666667
182.68314051628113,304,1,0,14,7.666666666666667,5,177,105,5.310529708862305,0,5.666666666666667,373,116.56185913085938,0,0.505237340927124,0,,0,43,41.722320556640625,9.666666666666666,0,17,0,0,,11,186.47286987304688,4.666666666666667
183.28283548355103,305,7,0,11,7.666666666666667,3,175,129,5.298746109008789,0,6.0,393,130.3125457763672,0,0.5047893524169922,0,,0,54,41.197265625,6.0,0,8,1,0,,5,362.634521484375,4.666666666666667
183.88390588760376,306,4,0,10,8.333333333333334,3,183,130,5.456234455108643,0,6.0,395,126.54458618164062,0,0.5066453218460083,0,,0,43,40.694705963134766,8.333333333333334,0,16,0,0,,6,216.284423828125,4.333333333333333
184.4843773841858,307,1,0,13,8.333333333333334,2,193,125,5.39101505279541,0,5.666666666666667,391,123.45182800292969,0,0.5053439736366272,0,,0,36,40.72800064086914,8.0,0,15,0,0,,6,204.39404296875,4.666666666666667
185.08516025543213,308,6,0,11,8.0,5,176,117,5.212841987609863,0,3.3333333333333335,369,122.83202362060547,0,0.5057493448257446,0,,0,35,39.32866287231445,10.666666666666666,0,15,0,0,,4,213.82455444335938,5.0
185.6847915649414,309,6,0,11,13.0,3,206,120,5.090813636779785,0,6.666666666666667,406,132.22239685058594,0,0.5050240159034729,0,,0,44,45.38268280029297,8.333333333333334,0,10,0,0,,6,227.4356689453125,5.0
186.2872724533081,310,2,0,9,7.333333333333333,3,192,132,5.315484046936035,0,5.333333333333333,398,130.12925720214844,0,0.5045546889305115,0,,0,40,42.47896957397461,8.666666666666666,0,17,0,0,,3,218.80039978027344,4.333333333333333
186.88524723052979,311,4,0,16,8.0,3,174,95,5.306209087371826,0,7.333333333333333,341,106.42376708984375,0,0.5035946369171143,0,,0,27,36.7001953125,8.666666666666666,0,15,0,0,,7,177.89828491210938,4.666666666666667
187.48607850074768,312,3,0,11,9.333333333333334,3,190,129,5.146051406860352,0,6.333333333333333,401,134.47857666015625,0,0.5050026774406433,0,,0,42,43.933860778808594,8.333333333333334,0,15,0,0,,8,226.85861206054688,5.0
188.0875322818756,313,4,0,4,8.0,1,173,110,5.046082973480225,0,6.333333333333333,352,116.94139099121094,0,0.5059626698493958,0,,0,51,40.960941314697266,10.333333333333334,0,7,0,0,,2,200.18077087402344,5.0
188.68692660331726,314,2,0,10,8.666666666666666,2,193,133,5.1473517417907715,0,6.333333333333333,403,135.35769653320312,0,0.5040426850318909,0,,0,46,44.40226364135742,8.333333333333334,0,13,0,0,,4,227.7410125732422,4.666666666666667
189.28958177566528,315,4,0,10,9.0,2,184,130,5.194648742675781,0,5.333333333333333,384,129.10369873046875,1,0.5072426795959473,0,,0,32,39.317264556884766,10.666666666666666,0,12,0,0,,9,231.55325317382812,4.666666666666667
189.88973999023438,316,7,0,10,8.666666666666666,2,215,115,5.080787658691406,0,5.666666666666667,415,133.0526885986328,0,0.5057066679000854,0,,0,44,47.89067840576172,9.333333333333334,0,14,0,0,,8,227.5380096435547,5.0
190.49000334739685,317,3,0,7,8.666666666666666,6,174,120,4.899714469909668,0,5.333333333333333,363,128.49386596679688,0,0.5055786371231079,0,,0,36,41.362388610839844,7.666666666666667,0,14,0,0,,3,218.8964385986328,5.333333333333333
191.08902859687805,318,4,0,17,8.0,1,183,132,5.051616191864014,0,5.333333333333333,394,136.86990356445312,0,0.5043839812278748,0,,0,42,41.988285064697266,9.333333333333334,0,9,0,0,,6,236.2301788330078,4.666666666666667
191.6880486011505,319,3,0,9,13.333333333333334,4,182,99,5.149355888366699,0,6.333333333333333,362,114.86780548095703,0,0.5042346715927124,0,,0,45,43.07297897338867,6.333333333333333,0,16,0,0,,4,187.71420288085938,4.666666666666667
192.28819394111633,320,4,0,15,8.333333333333334,4,166,117,5.203851699829102,0,4.666666666666667,373,126.23417663574219,1,0.5053439736366272,0,,0,41,40.663002014160156,10.666666666666666,0,18,0,0,,7,221.1727294921875,4.666666666666667
192.88959860801697,321,4,0,6,9.666666666666666,0,193,119,5.095509052276611,0,3.3333333333333335,378,124.84754943847656,0,0.5059199929237366,0,,0,38,42.433773040771484,9.0,0,13,0,0,,5,213.37998962402344,5.0
193.49003195762634,322,3,0,9,8.0,0,209,117,4.921367168426514,0,3.3333333333333335,384,127.58379364013672,0,0.5048106908798218,0,,0,32,43.93947219848633,10.0,0,10,0,0,,4,215.7404022216797,5.333333333333333
194.090398311615,323,3,0,8,8.666666666666666,5,186,128,4.925688743591309,0,5.333333333333333,386,136.54833984375,0,0.5048106908798218,0,,0,34,43.656978607177734,9.0,0,17,0,0,,5,232.12350463867188,5.0
194.69197916984558,324,2,0,5,11.0,2,162,135,5.079456329345703,0,5.333333333333333,381,135.85430908203125,0,0.5060266852378845,0,,0,48,42.710201263427734,9.0,0,18,0,0,,9,229.9369354248047,4.666666666666667
195.29630541801453,325,6,0,4,8.666666666666666,4,178,115,5.15875768661499,0,5.333333333333333,372,123.80125427246094,0,0.5063040256500244,0,,0,39,41.84358596801758,7.0,0,18,0,0,,8,213.63876342773438,4.666666666666667
195.91274452209473,326,4,0,14,11.333333333333334,3,181,120,5.221464157104492,0,4.666666666666667,400,126.62513732910156,0,0.5210453271865845,0,,0,63,44.25684356689453,7.333333333333333,0,12,0,0,,3,212.00875854492188,4.666666666666667
196.53370690345764,327,4,0,7,9.333333333333334,1,198,138,5.105833530426025,0,5.333333333333333,410,134.2655792236328,0,0.5264853239059448,0,,0,38,42.61488723754883,6.666666666666667,0,15,0,0,,9,231.2058563232422,5.0
197.14383602142334,328,2,0,14,9.333333333333334,6,175,112,5.034374713897705,0,5.0,370,125.01406860351562,0,0.5061973333358765,0,,0,41,42.5731201171875,8.666666666666666,0,17,0,0,,3,205.78793334960938,5.0
197.74733686447144,329,3,0,8,8.0,3,157,125,5.148028373718262,0,6.0,368,126.93546295166016,0,0.5079253315925598,0,,0,52,40.627994537353516,7.333333333333333,0,13,0,0,,7,215.8483428955078,4.666666666666667
198.34668016433716,330,3,0,10,8.666666666666666,4,190,105,5.052606582641602,0,5.666666666666667,377,121.83348083496094,0,0.5045973062515259,0,,0,46,44.86497116088867,7.666666666666667,0,14,0,0,,5,200.08380126953125,5.0
198.94640684127808,331,3,0,10,11.0,4,152,106,5.010471343994141,0,6.0,323,112.03924560546875,0,0.5047680139541626,0,,0,32,35.25590515136719,9.0,0,10,0,0,,6,191.57870483398438,5.0
199.54671430587769,332,5,0,5,8.333333333333334,1,175,105,5.113725662231445,0,12.0,339,110.69664764404297,0,0.5049386620521545,0,,0,38,37.92621612548828,8.333333333333334,0,8,0,0,,2,192.4306182861328,4.666666666666667
200.14706301689148,333,3,0,6,9.666666666666666,4,160,125,4.900498390197754,0,5.333333333333333,360,131.17796325683594,0,0.5047680139541626,0,,0,42,40.87081527709961,7.333333333333333,0,13,0,0,,7,224.97021484375,5.333333333333333
200.74789333343506,334,4,0,13,8.333333333333334,2,166,125,5.2111616134643555,0,3.6666666666666665,379,130.0577850341797,0,0.5051306486129761,0,,0,45,41.611846923828125,9.0,0,19,0,0,,5,221.39967346191406,4.333333333333333
201.34817242622375,335,3,0,5,7.333333333333333,6,172,114,5.109065532684326,0,5.333333333333333,352,117.3585433959961,0,0.5051306486129761,0,,0,33,37.92760467529297,7.0,0,10,0,0,,9,200.059326171875,5.0
201.94826817512512,336,5,0,8,10.333333333333334,5,183,113,5.039458274841309,0,4.333333333333333,377,128.13792419433594,0,0.5047039985656738,0,,0,38,44.32339096069336,5.666666666666667,0,22,0,0,,3,216.89324951171875,5.0
202.54752111434937,337,7,0,6,10.666666666666666,2,177,116,5.147260665893555,0,6.333333333333333,376,126.71974182128906,0,0.5048746466636658,0,,0,49,43.6435661315918,9.666666666666666,0,18,0,0,,1,220.30592346191406,4.666666666666667
203.15160298347473,338,4,0,15,9.666666666666666,3,170,108,5.058220386505127,0,8.333333333333334,368,124.92041778564453,0,0.5070506930351257,0,,0,41,43.07622528076172,10.0,0,22,0,0,,5,207.794921875,5.0
203.75311017036438,339,0,0,9,0.0,1,203,99,4.85383415222168,0,5.333333333333333,376,120.20756530761719,0,0.505237340927124,0,,0,49,47.794918060302734,9.333333333333334,0,10,0,0,,5,189.11497497558594,5.333333333333333
204.362934589386,340,2,0,7,10.333333333333334,2,166,98,4.886256694793701,0,5.666666666666667,343,115.01924133300781,0,0.514794647693634,0,,0,42,42.40182113647461,10.333333333333334,0,19,0,0,,7,186.66702270507812,5.0
204.9795286655426,341,1,0,14,13.666666666666666,3,172,130,5.049812316894531,0,6.666666666666667,379,128.0508575439453,1,0.5208960175514221,0,,0,45,39.452125549316406,9.333333333333334,0,8,0,0,,5,223.5060272216797,4.666666666666667
205.57993149757385,342,1,0,9,8.333333333333334,1,195,101,5.002566814422607,0,4.333333333333333,355,112.55789184570312,0,0.5035306811332703,0,,0,40,41.92446517944336,9.0,0,7,0,0,,1,183.561279296875,5.0
206.17906522750854,343,2,0,10,14.0,3,180,98,5.095552921295166,0,5.333333333333333,351,111.50856018066406,0,0.5045760273933411,0,,0,31,39.63839340209961,8.0,0,12,0,0,,15,182.00799560546875,4.666666666666667
206.77835249900818,344,3,0,13,8.0,2,170,114,5.163999080657959,0,4.666666666666667,353,117.8636474609375,0,0.5045760273933411,0,,0,35,37.745826721191406,8.666666666666666,0,11,0,0,,5,200.47898864746094,4.666666666666667
207.38066935539246,345,8,0,11,9.333333333333334,2,172,121,5.218014240264893,0,5.0,380,128.08612060546875,0,0.5051946640014648,0,,0,49,41.40221405029297,9.0,0,13,0,0,,4,226.58447265625,4.666666666666667
207.98214149475098,346,1,0,8,8.333333333333334,2,191,103,5.100287914276123,0,4.0,360,113.35511779785156,0,0.5052800178527832,0,,0,40,41.908843994140625,10.666666666666666,0,11,0,0,,4,184.02223205566406,5.0
208.58543181419373,347,1,0,12,13.666666666666666,5,205,118,5.032168388366699,0,5.666666666666667,400,129.81837463378906,0,0.507861316204071,0,,0,40,45.73006820678711,8.333333333333334,0,14,0,0,,5,211.47003173828125,5.0
209.18727612495422,348,4,0,13,8.333333333333334,4,195,83,5.113936901092529,0,5.333333333333333,347,103.95758819580078,1,0.5061546564102173,0,,0,30,40.08147430419922,9.0,0,11,0,0,,6,178.11248779296875,4.666666666666667
209.7876718044281,349,4,0,11,9.666666666666666,3,171,92,4.900612831115723,0,3.6666666666666665,339,112.95032501220703,0,0.5055573582649231,0,,0,42,41.89639663696289,8.333333333333334,0,14,0,0,,2,187.39761352539062,5.333333333333333
210.38757300376892,350,11,0,12,10.0,2,166,112,5.040698051452637,0,5.333333333333333,354,123.56059265136719,0,0.5050879716873169,0,,0,37,38.121517181396484,9.333333333333334,0,10,0,0,,4,227.53070068359375,4.666666666666667
210.98905873298645,351,4,0,7,10.333333333333334,3,189,83,4.847072124481201,0,6.666666666666667,345,108.56275939941406,0,0.5049813389778137,0,,0,48,44.56809616088867,10.666666666666666,0,8,0,0,,3,177.2831573486328,5.333333333333333
211.60702848434448,352,5,0,12,10.0,3,202,135,4.87611722946167,0,5.0,406,139.64141845703125,0,0.5225813388824463,0,,0,31,43.30289840698242,9.333333333333334,0,14,0,0,,4,243.08460998535156,5.0
212.2089409828186,353,3,0,7,9.333333333333334,1,191,99,4.770961284637451,0,7.333333333333333,361,121.17520141601562,0,0.5053439736366272,0,,0,41,45.73118209838867,9.0,0,13,0,0,,6,199.31483459472656,5.333333333333333
212.81089878082275,354,3,0,14,9.0,1,174,106,4.83263635635376,0,7.333333333333333,355,122.16643524169922,0,0.506816029548645,0,,0,38,41.232887268066406,8.333333333333334,0,9,0,0,,10,204.69992065429688,5.0
213.412837266922,355,4,0,7,8.666666666666666,3,195,115,4.661406993865967,0,5.0,378,134.8466339111328,0,0.5071786642074585,0,,0,30,45.66749954223633,9.666666666666666,0,15,0,0,,9,228.8007049560547,5.666666666666667
214.01707935333252,356,4,0,7,9.666666666666666,5,188,111,4.903177261352539,0,5.333333333333333,376,128.16212463378906,0,0.5038293600082397,0,,0,43,45.413639068603516,7.0,0,15,0,0,,3,215.3609619140625,4.666666666666667
214.61717581748962,357,3,0,7,8.666666666666666,3,189,118,5.0423760414123535,0,6.666666666666667,376,126.27371978759766,0,0.5046186447143555,0,,0,37,42.854732513427734,8.0,0,15,0,0,,4,212.89305114746094,4.666666666666667
215.21703958511353,358,0,0,7,0.0,4,162,116,5.13840389251709,0,6.0,354,121.34210205078125,0,0.5028693079948425,0,,0,41,41.04287338256836,7.666666666666667,0,21,0,0,,3,197.6705322265625,4.666666666666667
215.82774567604065,359,8,0,14,10.333333333333334,4,209,113,5.198055267333984,0,5.333333333333333,408,126.10002136230469,0,0.5157759785652161,0,,0,42,44.08768081665039,11.0,0,12,0,0,,6,218.31777954101562,4.666666666666667
216.43140983581543,360,5,0,10,7.666666666666667,3,165,110,5.236199378967285,0,6.0,352,114.95162963867188,0,0.5065386891365051,0,,0,47,38.35689926147461,8.0,0,9,0,0,,3,198.27743530273438,4.666666666666667
217.03130102157593,361,4,0,8,12.666666666666666,1,179,111,5.252962112426758,0,6.0,355,114.47998046875,0,0.5047039985656738,0,,0,31,37.98301315307617,9.666666666666666,0,13,0,0,,8,195.76339721679688,4.666666666666667
217.64382076263428,362,9,0,15,8.666666666666666,1,177,109,4.998461723327637,0,6.0,364,120.8486328125,0,0.5179733037948608,0,,0,36,38.66002655029297,8.666666666666666,0,8,0,0,,9,216.34898376464844,5.333333333333333
218.26426792144775,363,2,0,7,10.333333333333334,1,161,123,5.1176557540893555,0,5.666666666666667,357,119.07573699951172,0,0.5255039930343628,0,,0,45,38.28804016113281,11.0,0,14,0,0,,4,201.625,4.666666666666667
218.86548566818237,364,1,0,12,8.333333333333334,3,162,108,5.190141201019287,0,5.0,355,116.94776916503906,0,0.5063466429710388,0,,0,47,40.80220031738281,7.666666666666667,0,17,0,0,,5,189.91818237304688,4.666666666666667
219.47092294692993,365,8,0,10,8.666666666666666,5,167,112,5.071463108062744,0,5.333333333333333,366,123.78396606445312,0,0.5088853240013123,0,,0,49,40.798465728759766,8.0,0,10,0,0,,5,218.516845703125,5.0
220.0919966697693,366,4,0,7,8.333333333333334,1,184,101,5.167705059051514,0,5.666666666666667,359,108.57575988769531,0,0.5205546617507935,0,,0,51,40.31795120239258,6.333333333333333,0,6,0,0,,5,182.2945098876953,4.666666666666667
220.68999552726746,367,2,0,9,12.0,2,188,128,4.7134318351745605,0,5.0,388,143.81622314453125,0,0.5035733580589294,0,,0,36,47.1815185546875,13.0,0,20,0,0,,3,241.15855407714844,6.0
221.28909182548523,368,8,0,8,12.333333333333334,2,162,131,4.923424243927002,0,7.666666666666667,371,139.0001678466797,0,0.5045546889305115,0,,0,39,41.44845199584961,11.333333333333334,0,18,0,0,,3,249.9532012939453,4.666666666666667
221.90079927444458,369,4,0,10,9.333333333333334,4,165,108,5.050971508026123,0,4.666666666666667,334,112.79179382324219,0,0.5045120120048523,0,,0,35,36.048187255859375,8.0,0,6,0,0,,2,195.60499572753906,4.666666666666667
222.50029277801514,370,6,0,5,9.333333333333334,3,182,114,4.996232509613037,0,4.0,383,130.6651153564453,0,0.5047893524169922,0,,0,51,46.448917388916016,8.333333333333334,0,18,0,0,,4,223.08160400390625,5.0
223.10077548027039,371,4,0,9,11.0,1,178,101,4.9724578857421875,0,6.333333333333333,348,116.39302062988281,0,0.5049813389778137,0,,0,36,41.51896667480469,8.0,0,16,0,0,,3,195.601806640625,5.0
223.71364164352417,372,4,0,14,10.333333333333334,5,187,126,4.720520973205566,0,5.333333333333333,390,139.26112365722656,0,0.5172693133354187,0,,0,36,43.84563064575195,9.0,0,12,0,0,,6,238.60581970214844,5.666666666666667
224.31297874450684,373,6,0,7,9.0,3,175,117,4.910438537597656,0,5.666666666666667,354,124.12389373779297,0,0.5050879716873169,0,,0,34,38.819339752197266,10.666666666666666,0,7,0,0,,5,220.3230743408203,4.666666666666667
224.91344594955444,374,3,0,10,7.666666666666667,1,158,110,5.06850528717041,0,5.666666666666667,350,119.73567199707031,1,0.5050666928291321,0,,0,47,39.98204040527344,9.666666666666666,0,12,0,0,,8,209.44296264648438,4.666666666666667
225.53376007080078,375,2,0,14,7.666666666666667,2,186,134,5.168115615844727,0,4.666666666666667,407,132.13404846191406,0,0.5249706506729126,0,,0,53,43.173362731933594,8.0,0,13,0,0,,3,221.49732971191406,4.666666666666667
226.13597774505615,376,6,0,8,8.0,4,178,125,5.211596488952637,0,5.666666666666667,373,124.77184295654297,0,0.5065173506736755,0,,0,36,38.49399948120117,8.0,0,10,0,0,,6,220.39552307128906,4.666666666666667
226.7353789806366,377,6,0,9,8.0,3,196,98,4.991398811340332,0,4.333333333333333,362,116.93560028076172,0,0.5041279792785645,0,,0,32,42.60954284667969,8.333333333333334,0,14,0,0,,4,199.31307983398438,5.333333333333333
227.33363270759583,378,5,0,9,8.666666666666666,2,150,107,4.971465110778809,0,5.666666666666667,324,115.22334289550781,0,0.5035093426704407,0,,0,31,35.754451751708984,10.0,0,12,0,0,,8,201.41905212402344,5.0
227.9357087612152,379,6,0,8,11.0,4,175,115,5.092571258544922,0,3.0,359,120.1706771850586,0,0.5076053142547607,0,,0,40,38.85041809082031,8.666666666666666,0,8,0,0,,3,211.29129028320312,4.666666666666667
228.53576707839966,380,1,0,9,15.666666666666666,0,181,102,5.166948318481445,0,5.333333333333333,356,112.81124877929688,0,0.5047039985656738,0,,0,39,41.310848236083984,9.0,0,15,0,0,,9,182.1123809814453,4.666666666666667
229.1335165500641,381,7,0,15,9.333333333333334,3,171,102,4.960686683654785,0,13.0,348,120.33358001708984,1,0.5035306811332703,0,,0,33,39.824398040771484,10.0,0,15,0,0,,1,218.07754516601562,5.333333333333333
229.73573970794678,382,2,0,13,7.333333333333333,3,177,108,5.0913896560668945,0,6.666666666666667,357,116.01237487792969,0,0.5075839757919312,0,,0,43,39.86410903930664,9.0,0,8,0,0,,3,192.84384155273438,4.666666666666667
230.33478045463562,383,0,0,8,0.0,2,184,101,5.021572113037109,0,6.333333333333333,363,117.49763488769531,0,0.5040000081062317,0,,0,46,44.99020767211914,10.333333333333334,0,17,0,0,,5,185.53578186035156,5.0
230.9545042514801,384,3,0,9,9.333333333333334,3,196,109,4.985900402069092,0,5.666666666666667,379,121.0829849243164,0,0.520682692527771,0,,0,40,43.84054183959961,10.0,0,16,0,0,,3,200.3689422607422,5.0
231.5526785850525,385,3,0,11,9.333333333333334,3,168,121,5.110123634338379,0,4.666666666666667,364,124.68759155273438,0,0.5035946369171143,0,,0,45,39.65427780151367,8.333333333333334,0,9,0,1,,3,234.6184844970703,4.666666666666667
232.155264377594,386,4,0,10,11.333333333333334,2,203,108,5.034800052642822,0,5.333333333333333,390,123.82097625732422,0,0.5079466700553894,0,,0,43,45.063209533691406,9.333333333333334,0,10,0,0,,10,206.37217712402344,5.0
232.75491523742676,387,8,0,5,8.666666666666666,1,188,124,4.872888088226318,0,4.666666666666667,385,137.59542846679688,0,0.5035733580589294,0,,0,36,44.344635009765625,9.666666666666666,0,15,0,0,,8,244.7993927001953,5.333333333333333
233.35808682441711,388,0,0,7,0.0,2,162,103,5.0250701904296875,0,5.0,330,109.45565032958984,0,0.5087146759033203,0,,0,38,38.087833404541016,10.0,0,12,0,0,,6,178.0130157470703,4.666666666666667
233.96522879600525,389,3,0,6,8.666666666666666,2,159,95,4.989677906036377,0,5.333333333333333,331,111.87916564941406,0,0.5056213140487671,0,,0,37,40.6615104675293,8.333333333333334,0,21,0,0,,8,183.8558807373047,5.0
234.5648000240326,390,6,0,11,10.0,2,155,134,5.115525722503662,0,5.0,371,134.2098388671875,0,0.5045760273933411,0,,0,47,39.49378204345703,10.0,0,13,0,0,,3,238.10572814941406,4.666666666666667
235.16275930404663,391,4,0,8,11.0,4,192,122,5.181244373321533,0,7.333333333333333,387,127.34259033203125,0,0.5037226676940918,0,,0,39,42.524757385253906,7.666666666666667,0,14,0,0,,4,217.03793334960938,4.666666666666667
235.76312613487244,392,0,0,4,0.0,3,210,99,5.07066535949707,0,5.666666666666667,384,116.62588500976562,0,0.5034666657447815,0,,0,46,47.1713752746582,10.333333333333334,0,12,0,0,,10,182.3874053955078,5.0
236.3626685142517,393,2,0,10,10.333333333333334,1,155,87,4.864757537841797,0,7.333333333333333,317,106.32362365722656,0,0.5051733255386353,0,,0,47,40.17683029174805,11.333333333333334,0,11,0,0,,4,172.3965606689453,5.333333333333333
236.96680617332458,394,4,0,10,7.333333333333333,2,186,120,5.029697418212891,0,5.0,382,130.03738403320312,0,0.5049386620521545,0,,0,42,43.711669921875,8.0,0,15,0,0,,3,221.04554748535156,4.666666666666667
237.56600666046143,395,2,0,10,8.0,1,170,117,5.106456756591797,0,5.666666666666667,336,114.0501708984375,0,0.5039786696434021,0,,0,27,34.72967529296875,9.0,0,7,0,0,,2,196.67852783203125,4.666666666666667
238.1647448539734,396,5,0,10,7.666666666666667,1,174,111,5.175601959228516,0,6.666666666666667,354,116.40815734863281,0,0.5035306811332703,0,,0,39,38.282230377197266,8.333333333333334,0,8,0,0,,6,201.8249053955078,4.666666666666667
238.7623746395111,397,3,0,13,10.666666666666666,2,176,144,5.217749118804932,0,4.333333333333333,386,134.54364013671875,0,0.5033386945724487,0,,0,38,38.26022720336914,10.0,0,8,0,0,,2,235.6473388671875,4.666666666666667
239.36225700378418,398,1,0,19,13.666666666666666,1,151,123,5.403232097625732,0,5.0,356,118.63191223144531,0,0.5052160024642944,0,,0,42,35.786964416503906,9.666666666666666,0,12,0,0,,7,198.76422119140625,4.333333333333333
239.96354413032532,399,2,0,16,8.0,3,175,86,5.35288143157959,0,8.0,341,100.09113311767578,0,0.5048533082008362,0,,0,44,38.23500061035156,7.666666666666667,0,8,0,0,,7,160.2425079345703,4.666666666666667
240.5642011165619,400,4,0,11,9.333333333333334,4,166,130,5.174252510070801,0,4.666666666666667,375,130.07264709472656,0,0.5049600005149841,0,,0,41,39.43562316894531,9.333333333333334,0,13,0,0,,6,225.14288330078125,5.0
