Counter,Time,Bin 15,Bin 10,Bin 6,Bin 7,Bin 13,Bin 3,Checksum,Bin 0,Bin5 MToF,PM10,Bin 1,Bin 12,Bin 11,PM2.5,Bin 2,Pressure,Bin3 MToF,Temperature,Bin1 MToF,Bin 8,Bin 14,Sampling Period,SFR,Bin 4,Bin 9,Bin 5,PM1,Bin7 MToF
1158,696.4186065196991,0,0,1,1,0,68,2134,992,13.0,621.2275390625,699,0,0,614.6980590820312,354,,7.666666666666667,,5.333333333333333,0,0,0.5031253099441528,4.51926326751709,18,0,1,474.553466796875,11.0
1159,697.0162250995636,0,0,1,0,0,77,2097,943,12.333333333333334,622.3821411132812,727,0,0,618.9473876953125,342,,7.333333333333333,,5.666666666666667,0,0,0.5030400156974792,4.434543609619141,5,0,2,479.62298583984375,0.0
1160,697.6154677867889,0,0,4,0,0,73,2107,966,5.666666666666667,627.9909057617188,721,0,0,622.235595703125,333,,7.0,,5.666666666666667,0,0,0.5039146542549133,4.3933634757995605,8,0,2,482.1076354980469,0.0
1161,698.2184293270111,0,0,4,0,0,74,2096,986,8.333333333333334,623.7946166992188,696,0,0,617.9590454101562,327,,6.666666666666667,,5.666666666666667,0,0,0.5030186772346497,4.373059272766113,6,0,3,479.4370422363281,0.0
1162,698.8169922828674,0,0,4,0,0,59,1968,894,5.666666666666667,578.1185913085938,683,0,0,572.935791015625,323,,7.666666666666667,,5.333333333333333,0,0,0.5034453272819519,4.49550199508667,4,0,1,444.5780029296875,0.0
1163,699.4297127723694,0,0,0,0,0,89,2130,953,6.333333333333333,630.6873779296875,741,0,0,627.54345703125,335,,7.0,,5.666666666666667,0,0,0.5031039714813232,4.4230732917785645,8,0,4,485.46435546875,0.0
1164,700.0363504886627,0,0,3,1,0,91,2175,958,13.666666666666666,668.0232543945312,731,0,0,659.4058227539062,380,,7.0,,5.666666666666667,0,0,0.5031466484069824,4.387726783752441,7,0,4,502.9631652832031,11.0
1165,700.6390817165375,0,0,1,0,0,69,2130,930,7.0,648.7677001953125,759,0,0,645.1050415039062,358,,7.0,,5.666666666666667,0,0,0.5031253099441528,4.370264530181885,11,0,2,498.4700622558594,0.0
1166,701.2374880313873,0,0,3,0,0,76,2199,966,7.0,654.3749389648438,763,0,0,648.6729125976562,373,,7.666666666666667,,5.333333333333333,0,0,0.5031039714813232,4.494025230407715,12,0,6,497.62506103515625,0.0
1167,701.8355219364166,0,0,3,0,0,92,2167,986,13.0,642.880615234375,729,0,0,637.6785278320312,345,,7.333333333333333,,5.666666666666667,0,0,0.5031253099441528,4.422358512878418,11,0,1,491.3990478515625,0.0
1168,702.4340100288391,0,0,4,0,0,83,2039,973,9.0,626.2069702148438,626,0,0,620.0991821289062,342,,8.0,,6.0,0,0,0.5033173561096191,4.261058330535889,9,0,2,475.7646789550781,0.0
1169,703.0450050830841,0,0,2,0,0,62,2119,953,13.333333333333334,634.0037231445312,729,0,0,629.83642578125,364,,7.333333333333333,,5.333333333333333,0,0,0.5035520195960999,4.435576438903809,7,0,2,487.2077331542969,0.0
1170,703.6428771018982,0,0,3,0,0,73,2143,1000,8.666666666666666,635.7158203125,715,0,0,630.59033203125,339,,8.0,,5.666666666666667,0,0,0.5031466484069824,4.3938703536987305,11,0,2,488.9116516113281,0.0
1171,704.2405951023102,0,0,0,0,0,83,2208,999,16.333333333333332,661.7462768554688,758,0,0,658.915283203125,359,,7.333333333333333,,5.666666666666667,0,0,0.5030826926231384,4.373310089111328,8,0,1,510.87225341796875,0.0
1172,704.8401038646698,0,0,2,2,0,110,2331,987,6.0,706.2686157226562,801,0,0,695.42919921875,415,,7.333333333333333,,5.333333333333333,0,0,0.5044906735420227,4.495635032653809,12,0,2,527.1739501953125,13.0
1173,705.4417726993561,0,0,5,0,0,65,2182,1016,9.333333333333334,641.5069580078125,750,0,0,634.56591796875,327,,8.0,,5.666666666666667,0,0,0.5034239888191223,4.423137664794922,14,0,5,493.1590576171875,0.0
1174,706.0398080348969,0,0,2,0,0,86,2087,949,5.0,623.1712036132812,712,0,0,619.0361328125,333,,7.666666666666667,,5.666666666666667,0,0,0.5031253099441528,4.387758731842041,4,0,1,479.2287902832031,0.0
1175,706.6422851085663,0,0,3,0,0,55,2107,952,0.0,617.6803588867188,747,0,0,613.2811889648438,345,,7.666666666666667,,5.333333333333333,0,0,0.5028053522109985,4.503256797790527,5,0,0,478.110107421875,0.0
1176,707.2434520721436,0,0,0,0,0,66,2074,972,8.333333333333334,605.1848754882812,702,0,0,602.7160034179688,325,,7.333333333333333,,5.666666666666667,0,0,0.5035520195960999,4.426823139190674,8,0,1,470.9571228027344,0.0
1177,707.840814113617,0,0,1,0,0,74,2224,986,0.0,650.3624267578125,788,0,0,647.098388671875,368,,7.333333333333333,,5.333333333333333,0,0,0.5028480291366577,4.52374267578125,7,0,0,502.18157958984375,0.0
1178,708.4404780864716,0,0,2,0,0,74,2250,935,7.0,667.7720336914062,829,0,0,663.4510498046875,398,,7.666666666666667,,5.333333333333333,0,0,0.5031039714813232,4.573810577392578,11,0,1,509.5535583496094,0.0
1179,709.0470836162567,0,0,2,0,0,69,2230,1022,0.0,655.2769165039062,762,0,0,651.1665649414062,364,,7.0,,5.666666666666667,0,0,0.5034453272819519,4.460643291473389,11,0,0,505.72320556640625,0.0
1180,709.6464023590088,0,0,4,1,0,77,2181,944,5.666666666666667,672.5982055664062,748,0,0,663.1937866210938,393,,7.0,,5.666666666666667,0,0,0.5044053196907043,4.406134128570557,9,0,5,505.17608642578125,16.333333333333332
1181,710.2540273666382,0,0,0,0,0,68,2092,946,7.666666666666667,625.27880859375,727,0,0,622.755615234375,344,,7.666666666666667,,5.666666666666667,0,0,0.5046613216400146,4.379376411437988,6,0,1,484.3310241699219,0.0
1182,710.8543393611908,0,0,4,0,0,66,2066,968,6.333333333333333,615.0712890625,698,0,0,609.4126586914062,323,,7.666666666666667,,5.666666666666667,0,0,0.5043839812278748,4.366118431091309,4,0,3,474.14385986328125,0.0
1183,711.4608805179596,0,0,1,0,0,66,2138,998,12.333333333333334,628.732177734375,757,0,0,625.6400756835938,311,,7.0,,5.666666666666667,0,0,0.5038506388664246,4.359519958496094,4,0,1,492.6942443847656,0.0
1184,712.0615952014923,0,0,2,0,0,109,2184,987,11.0,658.7611694335938,723,0,0,654.1561279296875,355,,7.0,,5.666666666666667,0,0,0.5035306811332703,4.356227874755859,7,0,1,501.9339599609375,0.0
1185,712.6599481105804,0,0,4,0,0,84,2078,954,13.666666666666666,632.4652709960938,672,0,0,626.3597412109375,354,,7.666666666666667,,5.666666666666667,0,0,0.5030186772346497,4.354583740234375,7,0,3,479.8353271484375,0.0
1186,713.2596998214722,0,0,1,0,0,60,2107,944,7.0,641.6317138671875,723,0,0,637.8268432617188,365,,7.0,,5.666666666666667,0,0,0.5046613216400146,4.353762149810791,10,0,4,492.4705810546875,0.0
1187,713.8635342121124,0,0,2,0,0,90,2137,947,5.666666666666667,650.1957397460938,736,0,0,645.4605712890625,349,,7.0,,5.666666666666667,0,0,0.502784013748169,4.353352069854736,10,0,3,496.2027587890625,0.0
1188,714.4627435207367,0,0,3,0,0,110,2257,959,8.0,683.6531982421875,760,0,0,678.0735473632812,416,,6.666666666666667,,5.333333333333333,0,0,0.5040000081062317,4.4850664138793945,7,0,2,513.2492065429688,0.0
1189,715.0713567733765,0,0,4,0,0,70,2041,924,9.666666666666666,612.5733642578125,690,0,0,606.7836303710938,341,,7.0,,5.666666666666667,0,0,0.5031466484069824,4.418015956878662,10,0,2,467.1805419921875,0.0
1190,715.6815929412842,0,0,1,0,0,67,2087,990,8.0,617.5536499023438,683,0,0,614.2112426757812,339,,7.333333333333333,,5.666666666666667,0,0,0.5032320022583008,4.385237216949463,5,0,2,478.13116455078125,0.0
1191,716.2942886352539,0,0,2,0,0,76,2036,918,9.0,613.6727294921875,698,0,0,609.1056518554688,329,,7.666666666666667,,5.666666666666667,0,0,0.5032533407211304,4.3690290451049805,9,0,4,470.0796203613281,0.0
1192,716.9125471115112,0,0,4,0,0,51,2004,951,4.333333333333333,578.0560302734375,673,0,0,572.8681030273438,316,,6.666666666666667,,5.333333333333333,0,0,0.5046613216400146,4.493371963500977,8,0,1,447.19171142578125,0.0
1193,717.5166914463043,0,0,2,0,0,87,2143,962,10.666666666666666,642.0944213867188,720,0,0,637.4617309570312,360,,7.0,,5.666666666666667,0,0,0.5030400156974792,4.422041893005371,9,0,3,489.60296630859375,0.0
1194,718.1245517730713,0,0,3,0,0,64,1996,918,0.0,580.1539306640625,681,0,0,575.6990356445312,323,,7.333333333333333,,5.333333333333333,0,0,0.5022079944610596,4.521244049072266,7,0,0,447.07183837890625,0.0
1195,718.7271132469177,0,0,1,0,0,54,1982,959,8.333333333333334,578.2828979492188,636,0,0,574.396484375,320,,7.666666666666667,,5.666666666666667,0,0,0.5030826926231384,4.435496807098389,3,0,9,447.1131591796875,0.0
1196,719.3388841152191,0,0,5,0,0,58,1987,929,4.333333333333333,571.3323364257812,678,0,0,565.3973999023438,308,,7.666666666666667,,5.333333333333333,0,0,0.5041066408157349,4.528266906738281,8,0,1,440.1771240234375,0.0
1197,719.9461095333099,0,0,3,0,0,61,1976,900,3.0,581.8562622070312,700,0,0,577.3956298828125,307,,7.333333333333333,,5.666666666666667,0,0,0.5035733580589294,4.438873291015625,4,0,1,450.6014709472656,0.0
1198,720.545159816742,0,0,2,1,0,80,2188,1000,8.333333333333334,652.6320190429688,757,0,0,645.4970703125,342,,7.0,,5.666666666666667,0,0,0.5034026503562927,4.3954877853393555,5,0,1,501.5830078125,11.666666666666666
1199,721.1478810310364,0,0,1,0,0,80,2100,956,7.666666666666667,622.3589477539062,736,0,0,618.8453979492188,317,,7.333333333333333,,5.666666666666667,0,0,0.5040213465690613,4.374111175537109,8,0,2,481.9034729003906,0.0
1200,721.7463109493256,0,0,3,0,0,80,2108,946,7.333333333333333,636.2695922851562,735,0,0,631.08349609375,335,,7.333333333333333,,5.666666666666667,0,0,0.5031893253326416,4.363500595092773,6,0,3,488.08294677734375,0.0
1201,722.3439736366272,0,0,4,0,0,81,2058,970,3.0,594.064453125,681,0,0,588.600341796875,315,,7.0,,5.333333333333333,0,0,0.503167986869812,4.4904465675354,6,0,1,456.72247314453125,0.0
1202,722.9430463314056,0,0,4,0,0,86,2091,923,7.0,631.1622924804688,714,0,0,625.0982055664062,353,,7.0,,5.666666666666667,0,0,0.5037013292312622,4.42062520980835,8,0,3,478.57806396484375,0.0
1203,723.5417149066925,0,0,2,0,0,62,2106,961,7.333333333333333,619.7132568359375,694,0,0,615.1942749023438,371,,7.333333333333333,,5.333333333333333,0,0,0.5029333233833313,4.520503997802734,12,0,4,473.09100341796875,0.0
1204,724.1406810283661,0,0,2,0,0,71,2121,954,0.0,626.601318359375,752,0,0,622.7208862304688,336,,7.333333333333333,,5.666666666666667,0,0,0.5038719773292542,4.435140132904053,6,0,0,484.8183898925781,0.0
1205,724.7396545410156,0,0,3,0,0,80,2127,1000,8.333333333333334,630.272216796875,690,0,0,625.2855834960938,345,,7.0,,5.666666666666667,0,0,0.5042133331298828,4.393656253814697,8,0,1,483.4840087890625,0.0
1206,725.3417403697968,0,0,3,0,0,71,2064,965,8.333333333333334,613.6279296875,678,0,0,608.7060546875,336,,7.333333333333333,,5.666666666666667,0,0,0.5060480237007141,4.373203754425049,10,0,1,470.9771728515625,0.0
1207,725.9421594142914,0,0,2,0,0,74,2044,963,9.666666666666666,582.2333374023438,697,0,0,578.39892578125,301,,7.333333333333333,,5.333333333333333,0,0,0.5049813389778137,4.495579242706299,6,0,1,452.38836669921875,0.0
1208,726.5417354106903,0,0,2,0,0,64,2082,967,6.666666666666667,594.6649780273438,707,0,0,590.1268920898438,328,,7.333333333333333,,5.333333333333333,0,0,0.5040213465690613,4.559370994567871,7,0,7,458.3739318847656,0.0
1209,727.1447548866272,0,0,3,0,0,69,2153,951,0.0,621.3228759765625,773,0,0,616.7468872070312,349,,8.0,,5.333333333333333,0,0,0.5028480291366577,4.5919508934021,8,0,0,478.5577392578125,0.0
1210,727.7465727329254,0,0,2,0,0,96,2217,985,12.333333333333334,659.520263671875,743,0,0,654.9188842773438,381,,7.0,,5.666666666666667,0,0,0.5038506388664246,4.469253063201904,8,0,2,501.57305908203125,0.0
1211,728.3475399017334,0,0,3,0,0,67,2104,927,8.0,645.3712768554688,707,0,0,640.2960815429688,392,,8.0,,5.666666666666667,0,0,0.5032533407211304,4.410330772399902,6,0,2,489.91796875,0.0
1212,728.9457368850708,0,0,2,0,0,67,2018,979,0.0,591.6878662109375,650,0,0,587.9299926757812,315,,7.333333333333333,,5.666666666666667,0,0,0.503167986869812,4.381447792053223,5,0,0,459.2386779785156,0.0
1213,729.5633277893066,0,0,3,0,0,57,1924,889,7.666666666666667,576.3297729492188,661,0,0,571.5018920898438,304,,7.0,,5.666666666666667,0,0,0.5030613541603088,4.367147445678711,7,0,3,444.4643249511719,0.0
1214,730.1698608398438,0,0,0,0,0,61,2091,1025,6.333333333333333,607.3632202148438,685,0,0,604.9410400390625,310,,7.666666666666667,,5.666666666666667,0,0,0.5038719773292542,4.36003303527832,9,0,1,476.20501708984375,0.0
1215,730.7706365585327,0,0,2,0,0,78,2119,968,6.333333333333333,620.7339477539062,712,0,0,616.198486328125,346,,7.0,,5.333333333333333,0,0,0.5030186772346497,4.488609790802002,9,0,4,475.5487976074219,0.0
1216,731.375593662262,0,0,3,0,0,77,2115,997,0.0,601.7579956054688,702,0,0,597.26953125,332,,6.666666666666667,,5.333333333333333,0,0,0.5036159753799438,4.555784702301025,4,0,0,464.73089599609375,0.0
1217,731.97514295578,0,0,2,0,0,84,2191,1006,3.0,642.9641723632812,740,0,0,638.6220703125,347,,7.333333333333333,,5.666666666666667,0,0,0.5028906464576721,4.452053546905518,11,0,1,494.4538269042969,0.0
1218,732.5742471218109,0,0,1,1,0,64,1978,962,8.333333333333334,559.89453125,641,0,0,554.0592651367188,303,,7.333333333333333,,5.333333333333333,0,0,0.5040000081062317,4.536879062652588,5,0,1,433.38751220703125,6.333333333333333
1219,733.1844379901886,0,0,3,0,0,74,2125,959,11.0,627.6000366210938,744,0,0,622.7543334960938,336,,6.666666666666667,,5.666666666666667,0,0,0.5037013292312622,4.443006992340088,8,0,1,483.2124938964844,0.0
1220,733.7852857112885,0,0,2,0,0,103,2181,971,7.666666666666667,654.895263671875,733,0,0,650.2842407226562,364,,7.666666666666667,,5.666666666666667,0,0,0.504917323589325,4.397512912750244,6,0,2,498.4333190917969,0.0
1221,734.3855471611023,0,0,4,0,0,80,2184,947,6.333333333333333,668.5155029296875,779,0,0,662.5473022460938,365,,7.333333333333333,,5.666666666666667,0,0,0.5029333233833313,4.375113487243652,7,0,2,509.92156982421875,0.0
1222,735.0127577781677,0,0,2,0,0,61,1897,909,9.0,540.189208984375,634,0,0,536.2960205078125,281,,7.333333333333333,,5.333333333333333,0,0,0.5038506388664246,4.496587753295898,7,0,3,419.54876708984375,0.0
1223,735.6236279010773,0,0,0,0,0,58,1792,903,0.0,507.17559814453125,570,0,0,505.3290100097656,257,,8.0,,5.666666666666667,0,0,0.5032960176467896,4.423598766326904,4,0,0,399.37554931640625,0.0
1224,736.2354941368103,0,0,3,0,0,63,1899,927,7.333333333333333,536.4651489257812,617,0,0,531.7503662109375,279,,6.666666666666667,,5.333333333333333,0,0,0.5032106637954712,4.522058010101318,6,0,4,415.5005798339844,0.0
1225,736.8343460559845,0,0,2,0,0,57,1908,914,7.0,533.2838745117188,650,0,0,529.658203125,277,,7.333333333333333,,5.333333333333333,0,0,0.5032960176467896,4.5729498863220215,6,0,2,416.27154541015625,0.0
1226,737.4491355419159,0,0,1,0,0,87,2087,953,8.333333333333334,617.3627319335938,678,0,0,613.6024780273438,358,,7.333333333333333,,5.666666666666667,0,0,0.503658652305603,4.460233688354492,7,0,3,470.9778747558594,0.0
1227,738.05735039711,0,0,1,0,0,62,1970,933,8.333333333333334,558.1263427734375,660,0,0,554.7911376953125,300,,7.666666666666667,,5.333333333333333,0,0,0.5037866830825806,4.541122913360596,11,0,3,432.9320373535156,0.0
1228,738.6624357700348,0,0,2,0,0,70,1892,921,14.333333333333334,535.2583618164062,644,0,0,531.7391357421875,252,,8.0,,5.666666666666667,0,0,0.5036373138427734,4.445041179656982,2,0,1,420.0804748535156,0.0
1229,739.2691507339478,0,0,2,0,0,91,2040,954,8.333333333333334,594.1619873046875,699,0,0,590.123779296875,291,,7.666666666666667,,5.666666666666667,0,0,0.5037226676940918,4.398509502410889,1,0,2,460.7360534667969,0.0
1230,739.8744339942932,0,0,2,0,0,66,2097,934,15.0,640.04931640625,717,0,0,635.9447631835938,372,,7.333333333333333,,5.666666666666667,0,0,0.503658652305603,4.375607013702393,5,0,1,490.28814697265625,0.0
1231,740.4859659671783,0,0,2,0,0,79,2263,949,9.0,700.6292114257812,826,0,0,696.0911865234375,396,,7.333333333333333,,5.666666666666667,0,0,0.5035946369171143,4.3642449378967285,10,0,1,534.7549438476562,0.0
1232,741.0864238739014,0,0,3,1,0,89,2163,947,4.333333333333333,659.1593627929688,763,0,0,651.1256103515625,355,,7.666666666666667,,5.666666666666667,0,0,0.5061973333358765,4.358585357666016,4,0,1,501.3638000488281,10.333333333333334
1233,741.6928579807281,0,0,3,0,0,66,1952,860,6.666666666666667,599.9315185546875,678,0,0,595.0858154296875,342,,7.0,,5.666666666666667,0,0,0.5042346715927124,4.355761528015137,0,0,3,458.19488525390625,0.0
1234,742.3073997497559,0,0,2,0,0,64,1916,924,10.333333333333334,556.9320678710938,656,0,0,553.044921875,263,,7.666666666666667,,5.666666666666667,0,0,0.5039573311805725,4.354350566864014,4,0,3,435.7861022949219,0.0
1235,742.9183723926544,0,0,2,0,0,78,1993,947,8.666666666666666,577.9789428710938,628,0,0,573.7755126953125,327,,7.333333333333333,,5.333333333333333,0,0,0.5034880042076111,4.485596179962158,9,0,2,442.5914611816406,0.0
1236,743.5175664424896,0,0,3,0,0,61,1860,867,0.0,546.3532104492188,633,0,0,542.0144653320312,290,,7.666666666666667,,5.666666666666667,0,0,0.5044693350791931,4.418272972106934,6,0,0,422.2333984375,0.0
1237,744.1156325340271,0,0,1,0,0,61,1981,950,8.333333333333334,576.8287963867188,671,0,0,573.8613891601562,292,,7.666666666666667,,5.666666666666667,0,0,0.5032533407211304,4.385364055633545,5,0,1,451.37518310546875,0.0
1238,744.7155919075012,0,0,1,0,0,65,1996,907,0.0,593.6759033203125,712,0,0,590.7818603515625,308,,7.0,,5.666666666666667,0,0,0.5041066408157349,4.3690924644470215,3,0,0,462.4780578613281,0.0
1239,745.3142373561859,0,0,1,0,0,68,2036,933,4.333333333333333,586.6231689453125,719,0,0,583.4953002929688,306,,8.333333333333334,,5.333333333333333,0,0,0.5034666657447815,4.493405342102051,8,0,1,456.32366943359375,0.0
1240,745.9125487804413,0,0,6,0,0,84,2059,894,5.333333333333333,620.2886352539062,740,0,0,612.8199462890625,326,,7.333333333333333,,5.666666666666667,0,0,0.5041279792785645,4.42205810546875,5,0,4,471.0361328125,0.0
1241,746.512601852417,0,0,0,0,0,56,1970,938,12.333333333333334,583.4185791015625,636,0,0,580.9959106445312,330,,8.0,,5.666666666666667,0,0,0.5032960176467896,4.3872270584106445,9,0,1,452.0648193359375,0.0
1242,747.1107206344604,0,0,3,0,0,49,1952,994,5.666666666666667,566.5467529296875,598,0,0,562.1532592773438,302,,7.333333333333333,,5.666666666666667,0,0,0.5036799907684326,4.370017051696777,5,0,1,441.4925842285156,0.0
1243,747.7178337574005,0,0,5,0,0,59,2116,981,9.0,615.4883422851562,736,0,0,609.462158203125,328,,7.0,,5.333333333333333,0,0,0.5028693079948425,4.493894100189209,6,0,1,475.5516357421875,0.0
1244,748.316225528717,0,0,0,0,0,75,2058,931,4.333333333333333,593.8605346679688,700,0,0,591.3278198242188,344,,7.0,,5.333333333333333,0,0,0.5032533407211304,4.558504581451416,7,0,1,457.7173767089844,0.0
1245,748.9141173362732,0,0,2,0,0,64,2069,958,5.666666666666667,603.2064819335938,715,0,0,599.3219604492188,322,,7.666666666666667,,5.666666666666667,0,0,0.5039573311805725,4.453351974487305,7,0,1,467.8468933105469,0.0
1246,749.5218949317932,0,0,1,0,0,74,2020,944,10.333333333333334,570.8306884765625,689,0,0,567.4937133789062,302,,7.333333333333333,,5.333333333333333,0,0,0.5058133602142334,4.537553310394287,7,0,3,442.7497253417969,0.0
1247,750.1233010292053,0,0,4,0,0,82,2090,975,9.666666666666666,597.6596069335938,679,0,0,591.9644775390625,341,,7.666666666666667,,5.333333333333333,0,0,0.5038293600082397,4.580859661102295,6,0,3,456.0614318847656,0.0
1248,750.7222018241882,0,0,1,0,0,76,2121,975,9.666666666666666,609.4970703125,761,0,0,605.8333740234375,296,,7.333333333333333,,5.666666666666667,0,0,0.5037226676940918,4.463993549346924,7,0,5,475.00750732421875,0.0
1249,751.3368225097656,0,0,1,0,0,81,2140,975,4.333333333333333,639.45458984375,716,0,0,635.5855712890625,356,,7.333333333333333,,5.666666666666667,0,0,0.5028266906738281,4.407768249511719,7,0,4,490.3100891113281,0.0
1250,751.935478925705,0,0,0,0,0,97,2096,944,5.666666666666667,624.3063354492188,718,0,0,621.3908081054688,329,,7.333333333333333,,5.666666666666667,0,0,0.5036159753799438,4.380183219909668,6,0,2,480.3806457519531,0.0
1251,752.5369508266449,0,0,3,0,0,64,1981,934,6.333333333333333,594.789794921875,637,0,0,589.8712768554688,333,,7.0,,5.666666666666667,0,0,0.5033599734306335,4.366519451141357,8,0,2,455.6846008300781,0.0
1252,753.1345901489258,0,0,4,0,0,77,2068,952,6.333333333333333,624.383544921875,692,0,0,618.8356323242188,340,,6.666666666666667,,5.666666666666667,0,0,0.5032106637954712,4.359719753265381,2,0,1,478.43988037109375,0.0
1253,753.7327175140381,0,0,3,0,0,85,2124,929,7.666666666666667,644.7034912109375,754,0,0,639.0660400390625,335,,7.0,,5.666666666666667,0,0,0.5040426850318909,4.356328010559082,14,0,4,491.6697692871094,0.0
1254,754.3335554599762,0,0,3,0,0,65,2106,977,7.333333333333333,628.105712890625,728,0,0,623.1258544921875,321,,7.333333333333333,,5.666666666666667,0,0,0.5033173561096191,4.3546342849731445,10,0,2,485.8831481933594,0.0
1255,754.9314663410187,0,0,2,0,0,73,1939,951,6.333333333333333,562.228759765625,632,0,0,558.3594360351562,273,,7.666666666666667,,5.666666666666667,0,0,0.5040426850318909,4.353787422180176,7,0,1,437.98223876953125,0.0
1256,755.5338313579559,0,0,2,0,0,55,1848,893,8.666666666666666,557.9402465820312,616,0,0,553.970703125,271,,7.0,,6.0,0,0,0.5034453272819519,4.228970527648926,9,0,2,434.3699645996094,0.0
1257,756.1312296390533,0,0,3,0,0,54,1980,952,0.0,594.8069458007812,662,0,0,590.408203125,305,,7.0,,5.666666666666667,0,0,0.5029760003089905,4.290060520172119,4,0,0,463.1339111328125,0.0
1258,756.7325961589813,0,0,2,0,0,71,1985,937,5.333333333333333,596.2431030273438,647,0,0,592.1831665039062,323,,7.333333333333333,,5.666666666666667,0,0,0.5048106908798218,4.321272373199463,3,0,2,459.43267822265625,0.0
1259,757.3396327495575,0,0,0,0,0,76,2063,960,10.333333333333334,595.2731323242188,698,0,0,592.5054931640625,315,,6.666666666666667,,5.333333333333333,0,0,0.5039146542549133,4.467979907989502,12,0,2,461.2125549316406,0.0
1260,757.9485418796539,0,0,1,0,0,56,1937,934,5.333333333333333,563.4575805664062,639,0,0,560.5360717773438,304,,7.0,,5.666666666666667,0,0,0.5045760273933411,4.40971040725708,1,0,2,439.53680419921875,0.0
1261,758.5531947612762,0,0,2,0,0,69,1953,899,8.333333333333334,564.912353515625,667,0,0,560.8429565429688,309,,7.666666666666667,,5.333333333333333,0,0,0.5034880042076111,4.514790058135986,3,0,4,435.4836730957031,0.0
1262,759.1515040397644,0,0,1,0,0,61,2080,957,4.666666666666667,599.5007934570312,697,0,0,596.2615356445312,356,,8.0,,5.333333333333333,0,0,0.5034666657447815,4.569231033325195,6,0,2,462.25299072265625,0.0
1263,759.7493534088135,0,0,1,0,0,70,2049,936,6.333333333333333,599.759033203125,706,0,0,596.3301391601562,324,,6.666666666666667,,5.666666666666667,0,0,0.5034239888191223,4.458464622497559,10,0,2,463.2686462402344,0.0
1264,760.3522226810455,0,0,3,0,0,64,2111,997,0.0,597.5092163085938,723,0,0,593.1416625976562,318,,7.0,,5.333333333333333,0,0,0.5051093101501465,4.540205478668213,6,0,0,464.78643798828125,0.0
1265,760.95312666893,0,0,1,0,0,74,2015,912,8.666666666666666,595.1668701171875,692,0,0,591.6515502929688,326,,7.333333333333333,,5.666666666666667,0,0,0.50327467918396,4.444602012634277,7,0,3,458.0339660644531,0.0
1266,761.5671632289886,0,0,2,0,0,65,2032,953,11.666666666666666,605.0361328125,664,0,0,600.8118896484375,339,,7.333333333333333,,5.666666666666667,0,0,0.503167986869812,4.398293972015381,6,0,3,465.2904052734375,0.0
1267,762.1767761707306,0,0,2,0,0,61,1880,912,7.333333333333333,552.4512329101562,606,0,0,548.6293334960938,293,,7.333333333333333,,5.666666666666667,0,0,0.5032106637954712,4.375500202178955,4,0,2,428.2275085449219,0.0
1268,762.7751219272614,0,0,2,0,0,53,1998,975,0.0,588.1065673828125,644,0,0,584.4509887695312,318,,7.333333333333333,,5.666666666666667,0,0,0.5038719773292542,4.364192008972168,6,0,0,457.6573181152344,0.0
1269,763.4102442264557,0,0,0,1,0,70,2033,944,0.0,617.0319213867188,655,0,0,611.5623779296875,358,,7.333333333333333,,5.666666666666667,0,0,0.5035946369171143,4.358559608459473,5,0,0,471.9784851074219,9.0
1270,764.0098552703857,0,0,2,0,0,68,2078,968,10.0,617.541748046875,707,0,0,613.4633178710938,326,,7.0,,5.666666666666667,0,0,0.5053653120994568,4.355748653411865,5,0,2,478.1142883300781,0.0
1271,764.621654510498,0,0,1,0,0,65,1957,915,3.6666666666666665,576.1463623046875,682,0,0,573.072998046875,286,,7.0,,5.666666666666667,0,0,0.5041066408157349,4.354344844818115,7,0,1,449.61798095703125,0.0
1272,765.2273123264313,0,0,3,0,0,53,1941,926,0.0,571.5359497070312,668,0,0,567.2904663085938,287,,7.333333333333333,,5.666666666666667,0,0,0.5040640234947205,4.35364294052124,4,0,0,446.4681396484375,0.0
1273,765.827306509018,0,0,0,0,0,63,1980,942,11.0,585.5699462890625,654,0,0,583.2734985351562,316,,7.0,,5.666666666666667,0,0,0.5044479966163635,4.353291988372803,4,0,1,455.90594482421875,0.0
1274,766.4302287101746,0,0,0,0,0,66,2000,931,8.666666666666666,592.1666259765625,683,0,0,589.2620849609375,305,,6.333333333333333,,5.666666666666667,0,0,0.5043839812278748,4.353116512298584,11,0,4,459.4202575683594,0.0
1275,767.0353636741638,0,0,0,0,0,57,2046,941,6.333333333333333,612.810546875,707,0,0,610.4034423828125,333,,7.666666666666667,,5.666666666666667,0,0,0.5039146542549133,4.353028774261475,7,0,1,476.6060485839844,0.0
1276,767.6530075073242,0,0,5,1,0,62,2061,998,11.0,611.19482421875,680,0,0,601.9924926757812,310,,8.0,,5.666666666666667,0,0,0.5046186447143555,4.35298490524292,3,0,2,470.2591247558594,3.0
1277,768.2659854888916,0,0,3,0,0,71,2014,988,8.666666666666666,592.9039916992188,633,0,0,587.9550170898438,311,,7.333333333333333,,5.666666666666667,0,0,0.5037440061569214,4.352962970733643,5,0,3,457.58990478515625,0.0
1278,768.8774421215057,0,0,2,0,0,73,1958,963,6.666666666666667,570.80224609375,630,0,0,566.8870849609375,285,,7.666666666666667,,5.666666666666667,0,0,0.5032533407211304,4.352952003479004,3,0,2,444.1101989746094,0.0
