Counter,Time,PM2.5,Bin 11,Bin5 MToF,PM1,Bin 8,Temperature,SFR,Bin1 MToF,Bin 3,Bin 14,PM10,Checksum,Bin 13,Bin 2,Bin 10,Pressure,Sampling Period,Bin 6,Bin 4,Bin 12,Bin7 MToF,Bin 9,Bin 7,Bin 1,Bin 15,Bin 5,Bin 0,Bin3 MToF
2260,1354.357057094574,619.133544921875,0,8.0,473.110107421875,0,,4.401742935180664,5.666666666666667,84,0,624.5519409179688,2057,0,347,0,,0.5045546889305115,3,16,0,0.0,0,0,717,0,2,888,7.333333333333333
2261,1354.9548544883728,615.5003051757812,0,7.0,466.73638916015625,0,,4.377206325531006,5.666666666666667,109,0,618.70068359375,2013,0,361,0,,0.5033386945724487,0,7,0,0.0,0,0,671,0,2,863,7.666666666666667
2262,1355.553500175476,598.5205688476562,0,9.333333333333334,458.10162353515625,0,,4.365040302276611,5.666666666666667,101,0,601.6961669921875,1987,0,326,0,,0.5039573311805725,0,9,0,0.0,0,0,680,0,3,868,7.333333333333333
2263,1356.1519899368286,613.5864868164062,0,8.0,466.14361572265625,0,,4.358982563018799,5.666666666666667,100,0,617.6085815429688,1994,0,345,0,,0.5033599734306335,1,13,0,0.0,0,0,703,0,2,830,7.333333333333333
2264,1356.7504436969757,597.8677368164062,0,11.666666666666666,451.1946716308594,0,,4.355959892272949,5.666666666666667,89,0,601.6206665039062,1902,0,370,0,,0.5039359927177429,1,6,0,0.0,0,0,657,0,2,777,7.333333333333333
2265,1357.3490767478943,605.6265869140625,0,8.333333333333334,458.9422912597656,0,,4.486450672149658,5.333333333333333,92,0,608.9530029296875,2020,0,372,0,,0.5040213465690613,0,14,0,0.0,0,0,680,0,3,859,7.666666666666667
2266,1357.9498846530914,596.0459594726562,0,7.333333333333333,452.35247802734375,0,,4.41868782043457,5.666666666666667,92,0,599.0684204101562,1969,0,367,0,,0.5054293274879456,0,8,0,0.0,0,0,646,0,2,854,7.666666666666667
2267,1358.5489361286163,588.071044921875,0,10.333333333333334,452.2663879394531,0,,4.385567665100098,5.666666666666667,72,0,591.77880859375,1957,0,329,0,,0.5042773485183716,1,12,0,0.0,0,0,678,0,3,862,8.0
2268,1359.1495034694672,575.168701171875,0,7.666666666666667,437.26934814453125,0,,4.502102851867676,5.333333333333333,93,0,578.2636108398438,1950,0,349,0,,0.5056426525115967,0,10,0,0.0,0,0,646,0,3,849,7.333333333333333
2269,1359.7483432292938,583.392822265625,0,5.333333333333333,442.47900390625,0,,4.5627241134643555,5.333333333333333,86,0,586.2509155273438,1973,0,381,0,,0.5041919946670532,0,6,0,0.0,0,0,644,0,2,854,7.666666666666667
2270,1360.3483066558838,567.3760986328125,0,9.0,431.587646484375,0,,4.593651294708252,5.333333333333333,83,0,570.8742065429688,1937,0,352,0,,0.5045760273933411,1,12,0,0.0,0,0,675,0,1,813,6.666666666666667
2271,1360.9462082386017,554.5588989257812,0,8.666666666666666,424.025634765625,0,,4.609272480010986,5.333333333333333,79,0,558.006591796875,1917,0,336,0,,0.5034239888191223,1,10,0,0.0,0,0,661,0,2,828,7.0
2272,1361.5446689128876,561.1580200195312,0,10.333333333333334,430.3580627441406,0,,4.617123126983643,5.333333333333333,84,0,564.2030639648438,1985,0,341,0,,0.5039786696434021,0,7,0,0.0,0,0,627,0,5,921,7.666666666666667
2273,1362.143104314804,560.84130859375,0,0.0,428.8573303222656,0,,4.621058464050293,5.333333333333333,83,0,564.1630859375,1947,0,340,0,,0.5033386945724487,1,12,0,0.0,0,0,667,0,0,844,7.333333333333333
2274,1362.7415618896484,565.3131103515625,0,8.333333333333334,429.34710693359375,0,,4.482994079589844,5.666666666666667,92,0,569.0591430664062,1904,0,337,0,,0.5038506388664246,1,12,0,0.0,0,0,631,0,2,829,7.333333333333333
2275,1363.3402304649353,543.4794311523438,0,10.0,414.69976806640625,0,,4.552890300750732,5.333333333333333,71,0,546.2053833007812,1863,0,345,0,,0.5034453272819519,0,11,0,0.0,0,0,589,0,2,845,7.333333333333333
2276,1363.939974784851,579.4120483398438,0,9.0,443.82574462890625,0,,4.450671195983887,5.666666666666667,85,0,582.2077026367188,1952,0,337,0,,0.5040213465690613,0,11,0,0.0,0,0,657,0,1,861,7.0
2277,1364.5385739803314,566.1914672851562,0,5.333333333333333,437.9733581542969,0,,4.40126371383667,5.666666666666667,80,0,568.9671020507812,1934,0,306,0,,0.5037866830825806,0,11,0,0.0,0,0,633,0,2,902,7.333333333333333
2278,1365.1388900279999,569.588134765625,0,8.666666666666666,437.5541687011719,0,,4.376969337463379,5.666666666666667,95,0,572.6058959960938,1924,0,308,0,,0.5049386620521545,0,9,0,0.0,0,0,635,0,3,874,7.333333333333333
2279,1365.738211631775,590.3084716796875,0,10.0,451.5743408203125,0,,4.364922523498535,5.666666666666667,80,0,593.4903564453125,1940,0,341,0,,0.5039146542549133,0,7,0,0.0,0,0,657,0,5,850,7.333333333333333
2280,1366.3385124206543,568.6074829101562,0,8.333333333333334,434.0816345214844,0,,4.35892391204834,5.666666666666667,85,0,571.632080078125,1886,0,326,0,,0.5050453543663025,0,14,0,0.0,0,0,615,0,2,844,7.333333333333333
2281,1366.9376516342163,571.166748046875,0,8.333333333333334,438.6977233886719,0,,4.488021373748779,5.333333333333333,66,0,574.46337890625,1927,0,342,0,,0.5040213465690613,1,10,0,0.0,0,0,663,0,1,844,7.0
2282,1367.5377299785614,572.3412475585938,0,0.0,440.5061950683594,0,,4.419449329376221,5.666666666666667,75,0,574.786376953125,1928,0,338,0,,0.5048533082008362,0,7,0,0.0,0,0,630,0,0,878,7.333333333333333
2283,1368.1375722885132,555.3862915039062,0,8.333333333333334,426.4853820800781,0,,4.519888877868652,5.333333333333333,92,0,558.0142211914062,1918,0,319,0,,0.5044266581535339,0,7,0,0.0,0,0,642,0,1,857,7.666666666666667
2284,1368.7374603748322,594.0625610351562,0,9.0,455.4745178222656,0,,4.434844493865967,5.666666666666667,83,0,596.8035278320312,1974,0,342,0,,0.5050026774406433,0,9,0,0.0,0,0,711,0,1,828,7.0
2285,1369.3366599082947,593.6488037109375,0,6.0,454.31207275390625,0,,4.393510818481445,5.666666666666667,72,0,596.8106079101562,1969,0,341,0,,0.5040213465690613,0,21,0,0.0,0,0,671,0,2,862,7.333333333333333
2286,1369.936722278595,581.1580810546875,0,6.666666666666667,442.6294250488281,0,,4.373132228851318,5.666666666666667,84,0,584.3388061523438,1920,0,336,0,,0.5047253370285034,0,18,0,0.0,0,0,638,0,2,842,7.0
2287,1370.5361769199371,561.8487548828125,0,0.0,427.2711181640625,0,,4.495540618896484,5.333333333333333,92,0,565.5359497070312,1913,0,329,0,,0.5037440061569214,1,19,0,0.0,0,0,626,0,0,846,7.0
2288,1371.1367976665497,566.1409912109375,0,11.0,432.4096374511719,0,,4.559351444244385,5.333333333333333,82,0,568.99609375,1949,0,352,0,,0.5054720044136047,0,7,0,0.0,0,0,639,0,3,866,7.333333333333333
2289,1371.7357273101807,556.1231079101562,0,0.0,426.514892578125,0,,4.453755855560303,5.666666666666667,73,0,558.634521484375,1895,0,342,0,,0.504149317741394,0,10,0,0.0,0,0,574,0,0,896,7.333333333333333
2290,1372.336079120636,574.3782958984375,0,9.0,441.4291076660156,0,,4.402771472930908,5.666666666666667,79,0,577.3782958984375,1919,0,320,0,,0.5051093101501465,0,9,0,0.0,0,0,674,0,4,833,7.333333333333333
2291,1372.9351007938385,574.8057250976562,0,10.0,441.8446960449219,0,,4.37771463394165,5.666666666666667,90,0,577.8525390625,1935,0,311,0,,0.5040426850318909,0,11,0,0.0,0,0,645,0,3,875,7.333333333333333
2292,1373.5357041358948,546.7330932617188,0,5.0,418.7758483886719,0,,4.497961044311523,5.333333333333333,79,0,549.4559936523438,1869,0,320,0,,0.5053866505622864,0,14,0,0.0,0,0,630,0,1,825,7.0
2293,1374.1347215175629,574.0819091796875,0,0.0,440.77484130859375,0,,4.4242634773254395,5.666666666666667,82,0,576.6334838867188,1933,0,337,0,,0.504149317741394,0,8,0,0.0,0,0,630,0,0,876,7.333333333333333
2294,1374.7351484298706,584.3062133789062,0,7.666666666666667,447.2197570800781,0,,4.388312339782715,5.666666666666667,79,0,587.43115234375,1931,0,333,0,,0.5053226947784424,0,11,0,0.0,0,0,678,0,4,826,7.333333333333333
2295,1375.3343608379364,581.6721801757812,0,0.0,446.0268859863281,0,,4.370555400848389,5.666666666666667,89,0,584.20751953125,1907,0,328,0,,0.5040000081062317,0,5,0,0.0,0,0,679,0,0,806,7.333333333333333
2296,1375.9347231388092,611.8629150390625,0,8.666666666666666,462.17352294921875,0,,4.361730575561523,5.666666666666667,111,0,615.5520629882812,2010,0,360,0,,0.5054506659507751,0,10,0,0.0,0,0,647,0,5,877,7.666666666666667
2297,1376.533760547638,570.6316528320312,0,8.333333333333334,436.1331787109375,0,,4.357331275939941,5.666666666666667,88,0,574.2965698242188,1910,0,326,0,,0.5042346715927124,1,13,0,0.0,0,0,592,0,1,889,7.666666666666667
2298,1377.1343367099762,554.2752075195312,0,8.333333333333334,424.21588134765625,0,,4.48717737197876,5.333333333333333,98,0,557.2881469726562,1932,0,321,0,,0.5055786371231079,0,9,0,0.0,0,0,587,0,3,914,7.333333333333333
2299,1377.7332034111023,568.9107055664062,0,6.333333333333333,440.07586669921875,0,,4.419040203094482,5.666666666666667,72,0,571.4747924804688,1922,0,319,0,,0.504149317741394,0,6,0,0.0,0,0,658,0,2,865,7.333333333333333
2300,1378.3335585594177,578.1328125,0,10.666666666666666,442.1423034667969,0,,4.385741233825684,5.666666666666667,72,0,581.2841186523438,1923,0,331,0,,0.5051519870758057,0,22,0,0.0,0,0,649,0,2,847,7.333333333333333
2301,1378.932540655136,543.4337768554688,0,7.0,415.7348937988281,0,,4.502194404602051,5.333333333333333,96,0,546.0877075195312,1859,0,312,0,,0.5041279792785645,0,7,0,0.0,0,0,626,0,1,817,7.0
2302,1379.5331799983978,567.5764770507812,0,7.666666666666667,432.66851806640625,0,,4.426310062408447,5.666666666666667,72,0,570.8219604492188,1869,0,336,0,,0.5053866505622864,0,10,0,0.0,0,0,666,0,6,779,6.666666666666667
2303,1380.1321969032288,586.0480346679688,0,7.666666666666667,451.9005126953125,0,,4.38931941986084,5.666666666666667,75,0,588.7777099609375,1969,0,330,0,,0.5041919946670532,0,12,0,0.0,0,0,657,0,1,894,7.666666666666667
2304,1380.7327139377594,570.0589599609375,0,7.0,436.1253662109375,0,,4.371054172515869,5.666666666666667,86,0,573.7020874023438,1900,0,323,0,,0.5054506659507751,1,10,0,0.0,0,0,629,0,2,849,7.333333333333333
2305,1381.3317666053772,561.71533203125,0,7.333333333333333,432.93426513671875,0,,4.361979007720947,5.666666666666667,73,0,565.151611328125,1876,0,311,0,,0.5041279792785645,1,9,0,0.0,0,0,629,0,2,851,7.333333333333333
2306,1381.931803226471,572.9805908203125,0,6.333333333333333,436.3906555175781,0,,4.357455730438232,5.666666666666667,93,0,577.5013427734375,1881,0,321,0,,0.5049386620521545,2,7,0,0.0,0,0,649,0,3,806,7.333333333333333
2307,1382.5310373306274,571.6136474609375,0,9.0,439.4132080078125,0,,4.355197429656982,5.666666666666667,86,0,574.2576293945312,1884,0,313,0,,0.5038933157920837,0,7,0,0.0,0,0,665,0,1,812,8.0
2308,1383.1312177181244,594.89892578125,0,7.333333333333333,452.3058166503906,0,,4.354068756103516,5.666666666666667,84,0,597.8128051757812,1941,0,368,0,,0.5048746466636658,0,6,0,0.0,0,0,616,0,2,865,7.666666666666667
2309,1383.7294125556946,587.8815307617188,0,0.0,446.1236877441406,0,,4.353504657745361,5.666666666666667,93,0,590.8820190429688,1930,0,351,0,,0.5038933157920837,0,15,0,0.0,0,0,607,0,0,864,7.0
2310,1384.329636335373,611.1348876953125,0,9.333333333333334,464.3921813964844,0,,4.353222846984863,5.666666666666667,90,0,614.2023315429688,1994,0,372,0,,0.5049386620521545,0,8,0,0.0,0,0,643,0,2,879,7.666666666666667
2311,1384.929016828537,591.1492309570312,0,7.333333333333333,452.7588195800781,0,,4.353082180023193,5.666666666666667,86,0,594.1724853515625,1931,0,327,0,,0.5039786696434021,0,9,0,0.0,0,0,694,0,3,812,7.333333333333333
2312,1385.5291755199432,573.7311401367188,0,6.0,436.9342346191406,0,,4.3530120849609375,5.666666666666667,77,0,577.3749389648438,1874,0,347,0,,0.5049813389778137,1,6,0,0.0,0,0,610,0,3,830,6.333333333333333
2313,1386.1284074783325,599.2030639648438,0,9.333333333333334,461.5850524902344,0,,4.3529767990112305,5.666666666666667,80,0,601.95654296875,1973,0,333,0,,0.5039786696434021,0,6,0,0.0,0,0,694,0,2,858,7.333333333333333
2314,1386.7285118103027,583.5194702148438,0,8.0,449.8824157714844,0,,4.352958679199219,5.666666666666667,74,0,587.201416015625,1951,0,320,0,,0.5048106908798218,1,11,0,0.0,0,0,655,0,3,887,7.0
2315,1387.3280377388,551.1985473632812,0,11.0,422.8532409667969,0,,4.48485803604126,5.333333333333333,75,0,554.131103515625,1881,0,318,0,,0.5041066408157349,0,14,0,0.0,0,0,632,0,3,839,7.333333333333333
2316,1387.9281585216522,578.509521484375,0,7.333333333333333,441.99810791015625,0,,4.417914867401123,5.666666666666667,81,0,581.848388671875,1941,0,329,0,,0.5049600005149841,0,18,0,0.0,0,0,655,0,4,854,7.0
2317,1388.527259349823,552.9874877929688,0,14.333333333333334,421.2065124511719,0,,4.519085884094238,5.333333333333333,84,0,555.8469848632812,1878,0,337,0,,0.5037440061569214,0,11,0,0.0,0,0,619,0,2,825,7.666666666666667
2318,1389.127423286438,567.7981567382812,0,5.666666666666667,435.4678039550781,0,,4.434457778930664,5.666666666666667,76,0,570.481201171875,1903,0,332,0,,0.504746675491333,0,11,0,0.0,0,0,648,0,1,835,7.333333333333333
2319,1389.7255401611328,579.501953125,0,8.0,443.3581237792969,0,,4.393321514129639,5.666666666666667,69,0,583.1060180664062,1914,0,348,0,,0.5038080215454102,1,8,0,0.0,0,0,631,0,3,854,7.333333333333333
2320,1390.3259119987488,609.441162109375,0,0.0,470.2786865234375,0,,4.373038291931152,5.666666666666667,76,0,612.8289794921875,2030,0,338,0,,0.5049600005149841,1,11,0,0.0,0,0,708,0,0,896,7.333333333333333
2321,1390.9251041412354,589.9060668945312,0,6.333333333333333,449.7591552734375,0,,4.4954915046691895,5.333333333333333,90,0,592.9459838867188,1988,0,355,0,,0.5038933157920837,0,8,0,0.0,0,0,671,0,3,861,7.0
2322,1391.525271654129,575.2290649414062,0,7.666666666666667,441.77032470703125,0,,4.423068523406982,5.666666666666667,74,0,578.8689575195312,1920,0,323,0,,0.5048320293426514,1,11,0,0.0,0,0,686,0,3,822,7.333333333333333
2323,1392.12509059906,537.96435546875,0,6.333333333333333,414.7485046386719,0,,4.521780967712402,5.333333333333333,70,0,540.4816284179688,1855,0,310,0,,0.5043413043022156,0,12,0,0.0,0,0,635,0,1,827,7.333333333333333
2324,1392.724888086319,558.1192016601562,0,5.0,427.7002258300781,0,,4.435755252838135,5.666666666666667,91,0,561.7134399414062,1890,0,308,0,,0.5049600005149841,1,10,0,0.0,0,0,647,0,2,831,7.333333333333333
2325,1393.3242630958557,526.62890625,0,11.333333333333334,405.01239013671875,0,,4.528401851654053,5.333333333333333,70,0,533.596923828125,1834,0,299,0,,0.5041706562042236,2,12,0,10.333333333333334,0,1,604,0,2,844,7.333333333333333
2326,1393.92423081398,559.6018676757812,0,8.333333333333334,427.8826904296875,0,,4.576191425323486,5.333333333333333,90,0,562.3387451171875,1946,0,338,0,,0.5047253370285034,0,10,0,0.0,0,0,637,0,1,870,7.333333333333333
2327,1394.5235013961792,563.5396728515625,0,10.666666666666666,431.4473571777344,0,,4.461775779724121,5.666666666666667,76,0,567.018310546875,1896,0,333,0,,0.5038080215454102,1,9,0,0.0,0,0,638,0,2,837,7.333333333333333
2328,1395.1238007545471,545.0611572265625,0,0.0,417.7499694824219,0,,4.541922092437744,5.333333333333333,77,0,547.661865234375,1877,0,323,0,,0.5049813389778137,0,15,0,0.0,0,0,637,0,0,825,7.0
2329,1395.7230398654938,551.6393432617188,0,9.0,419.9246520996094,0,,4.445424556732178,5.666666666666667,89,0,555.2239990234375,1846,0,319,0,,0.5038506388664246,1,13,0,0.0,0,0,625,0,1,798,7.333333333333333
2330,1396.3233275413513,560.5794677734375,0,7.333333333333333,431.5623474121094,0,,4.533434867858887,5.333333333333333,87,0,564.0472412109375,1951,0,314,0,,0.504917323589325,1,9,0,0.0,0,0,665,0,2,873,7.333333333333333
2331,1396.9225525856018,556.4562377929688,0,8.0,426.5260009765625,0,,4.441354751586914,5.666666666666667,75,0,559.2037963867188,1868,0,331,0,,0.5039359927177429,0,6,0,0.0,0,0,618,0,3,835,7.0
2332,1397.5226035118103,587.5863037109375,0,10.0,446.1982116699219,0,,4.396703720092773,5.666666666666667,91,0,590.9368896484375,1945,0,338,0,,0.5047039985656738,0,21,0,0.0,0,0,657,0,2,836,7.333333333333333
2333,1398.1220388412476,573.8574829101562,0,9.666666666666666,441.9875183105469,0,,4.374712944030762,5.666666666666667,82,0,576.9130249023438,1926,0,311,0,,0.5037013292312622,0,10,0,0.0,0,0,650,0,4,869,7.666666666666667
2334,1398.7226469516754,572.8785400390625,0,9.666666666666666,440.81842041015625,0,,4.363799571990967,5.666666666666667,71,0,575.6781005859375,1901,0,327,0,,0.5054293274879456,0,8,0,0.0,0,0,646,0,3,846,7.666666666666667
2335,1399.321793794632,570.6312866210938,0,6.333333333333333,441.2989807128906,0,,4.358363628387451,5.666666666666667,71,0,573.3643188476562,1912,0,316,0,,0.5041279792785645,0,7,0,0.0,0,0,636,0,3,879,7.333333333333333
2336,1399.9217503070831,560.789794921875,0,10.0,429.47222900390625,0,,4.487725257873535,5.333333333333333,77,0,563.545166015625,1897,0,333,0,,0.5048320293426514,0,10,0,0.0,0,0,649,0,2,826,7.666666666666667
2337,1400.5211062431335,554.3386840820312,0,7.333333333333333,432.0072021484375,0,,4.419305324554443,5.666666666666667,71,0,556.7962036132812,1906,0,294,0,,0.5038080215454102,0,6,0,0.0,0,0,646,0,2,887,7.0
2338,1401.121344089508,570.4208984375,0,0.0,436.2735290527344,0,,4.3858723640441895,5.666666666666667,77,0,573.0308227539062,1900,0,346,0,,0.5048106908798218,0,10,0,0.0,0,0,595,0,0,872,7.333333333333333
2339,1401.719482421875,585.4354248046875,0,8.0,448.2197265625,0,,4.369344711303711,5.666666666666667,88,0,588.2688598632812,1930,0,335,0,,0.5038719773292542,0,6,0,0.0,0,0,655,0,2,844,7.333333333333333
2340,1402.319893836975,554.9530029296875,0,7.666666666666667,421.27801513671875,0,,4.493539333343506,5.333333333333333,88,0,557.79638671875,1866,0,345,0,,0.5050240159034729,0,8,0,0.0,0,0,612,0,2,811,7.333333333333333
2341,1402.9191267490387,573.1422119140625,0,0.0,439.6333312988281,0,,4.422122955322266,5.666666666666667,88,0,575.9219360351562,1949,0,328,0,,0.5040640234947205,0,14,0,0.0,0,0,617,0,0,902,7.0
2342,1403.519137620926,539.1416625976562,0,4.666666666666667,413.2666015625,0,,4.521286964416504,5.333333333333333,78,0,542.5986328125,1840,0,311,0,,0.504746675491333,1,8,0,0.0,0,0,648,0,3,791,7.333333333333333
2343,1404.1184697151184,573.8267822265625,0,7.666666666666667,440.1998291015625,0,,4.435517311096191,5.666666666666667,82,0,576.4948120117188,1930,0,336,0,,0.5039359927177429,0,8,0,0.0,0,0,640,0,1,863,7.333333333333333
2344,1404.71866440773,590.8466796875,0,9.0,448.71575927734375,0,,4.39384126663208,5.666666666666667,93,0,593.8701782226562,1952,0,360,0,,0.5048320293426514,0,8,0,0.0,0,0,623,0,2,866,7.0
2345,1405.3169012069702,565.4837036132812,0,0.0,431.37335205078125,0,,4.373295783996582,5.666666666666667,92,0,568.9256591796875,1875,0,326,0,,0.5040000081062317,1,9,0,0.0,0,0,610,0,0,837,6.666666666666667
2346,1405.9170668125153,589.6693115234375,0,11.0,449.0733947753906,0,,4.363094329833984,5.666666666666667,72,0,593.0665893554688,1929,0,355,0,,0.5048746466636658,0,11,0,0.0,0,0,636,0,6,849,7.333333333333333
2347,1406.5152118206024,554.4351196289062,0,7.0,429.0386962890625,0,,4.358011722564697,5.666666666666667,68,0,556.938232421875,1846,0,306,0,,0.5037226676940918,0,6,0,0.0,0,0,633,0,2,831,7.333333333333333
2348,1407.11594748497,568.1777954101562,0,10.333333333333334,433.3556823730469,0,,4.355474948883057,5.666666666666667,77,0,571.9949951171875,1874,0,335,0,,0.5054506659507751,1,9,0,0.0,0,0,607,0,4,841,7.666666666666667
2349,1407.7149884700775,567.9828491210938,0,12.0,434.6876220703125,0,,4.354207992553711,5.666666666666667,84,0,571.7262573242188,1885,0,314,0,,0.5041279792785645,1,14,0,0.0,0,0,630,0,2,840,7.666666666666667
2350,1408.3150618076324,592.6603393554688,0,9.333333333333334,452.9764099121094,0,,4.353574752807617,5.666666666666667,74,0,596.3811645507812,1944,0,346,0,,0.5049600005149841,1,13,0,0.0,0,0,654,0,2,854,7.333333333333333
2351,1408.9141857624054,574.5020141601562,0,7.333333333333333,440.5866394042969,0,,4.35325813293457,5.666666666666667,95,0,577.57470703125,1910,0,307,0,,0.5040213465690613,0,10,0,0.0,0,0,656,0,3,839,7.333333333333333
2352,1409.5148866176605,551.98486328125,0,7.666666666666667,422.8233642578125,0,,4.485016345977783,5.333333333333333,80,0,555.2479248046875,1893,0,311,0,,0.5054506659507751,0,16,0,0.0,0,0,642,0,5,839,7.0
2353,1410.1138632297516,548.4923706054688,0,6.333333333333333,420.7907409667969,0,,4.5539326667785645,5.333333333333333,85,0,551.2520751953125,1909,0,322,0,,0.5041706562042236,0,10,0,0.0,0,0,626,0,2,864,7.666666666666667
2354,1410.714322566986,546.0922241210938,0,6.0,416.93109130859375,0,,4.451169013977051,5.666666666666667,87,0,549.0899047851562,1851,0,315,0,,0.5054293274879456,0,12,0,0.0,0,0,613,0,3,821,7.0
2355,1411.3132066726685,571.699951171875,0,8.333333333333334,436.6514892578125,0,,4.401507377624512,5.666666666666667,87,0,574.6578369140625,1891,0,324,0,,0.5039786696434021,0,12,0,0.0,0,0,661,0,2,805,7.333333333333333
2356,1411.9133415222168,566.498046875,0,5.666666666666667,433.8245544433594,0,,4.377089500427246,5.666666666666667,97,0,570.2692260742188,1916,0,308,0,,0.5047893524169922,1,12,0,0.0,0,0,617,0,2,879,7.666666666666667
2357,1412.5127408504486,546.510009765625,0,7.333333333333333,421.60333251953125,0,,4.364981651306152,5.666666666666667,84,0,549.3364868164062,1844,0,285,0,,0.5039573311805725,0,13,0,0.0,0,0,626,0,2,834,7.0
2358,1413.1129732131958,571.3052978515625,0,8.333333333333334,439.4560546875,0,,4.35895299911499,5.666666666666667,94,0,574.7818603515625,1925,0,314,0,,0.5050026774406433,1,3,0,0.0,0,0,620,0,2,891,7.0
2359,1413.7121262550354,569.7578735351562,0,11.0,436.9144287109375,0,,4.355945110321045,5.666666666666667,84,0,572.4085693359375,1871,0,321,0,,0.5035733580589294,0,7,0,0.0,0,0,647,0,1,811,7.333333333333333
2360,1414.3131637573242,563.0520629882812,0,5.666666666666667,431.7583923339844,0,,4.4864420890808105,5.333333333333333,96,0,565.885986328125,1931,0,317,0,,0.5055999755859375,0,8,0,0.0,0,0,658,0,2,850,7.333333333333333
2361,1414.9120044708252,550.0134887695312,0,9.333333333333334,428.1256103515625,0,,4.418684005737305,5.666666666666667,81,0,552.566650390625,1898,0,282,0,,0.5042986869812012,0,7,0,0.0,0,0,651,0,2,875,7.0
2362,1415.512894153595,563.0104370117188,0,8.333333333333334,436.05706787109375,0,,4.385566234588623,5.666666666666667,73,0,565.6315307617188,1928,0,311,0,,0.5059199929237366,0,12,0,0.0,0,0,616,0,1,915,7.0
2363,1416.1115283966064,552.9351806640625,0,9.666666666666666,422.0968017578125,0,,4.502102375030518,5.333333333333333,81,0,555.6976928710938,1879,0,333,0,,0.5043200254440308,0,13,0,0.0,0,0,621,0,1,830,7.666666666666667
2364,1416.7120237350464,580.3219604492188,0,0.0,442.3110656738281,0,,4.426265716552734,5.666666666666667,97,0,583.0231323242188,1933,0,343,0,,0.5055146813392639,0,7,0,0.0,0,0,653,0,0,833,7.0
2365,1417.3110253810883,570.2975463867188,0,9.0,437.31610107421875,0,,4.3892974853515625,5.666666666666667,91,0,572.9924926757812,1895,0,318,0,,0.5042133331298828,0,7,0,0.0,0,0,658,0,1,820,7.0
2366,1417.910924911499,556.443115234375,0,0.0,425.6787109375,0,,4.504067420959473,5.333333333333333,87,0,558.9996948242188,1909,0,338,0,,0.5047680139541626,0,8,0,0.0,0,0,605,0,0,871,8.0
2367,1418.5102369785309,564.736083984375,0,9.0,431.75836181640625,0,,4.427215099334717,5.666666666666667,90,0,567.493408203125,1894,0,327,0,,0.5039359927177429,0,9,0,0.0,0,0,629,0,1,838,7.666666666666667
2368,1419.1104037761688,564.8974609375,0,12.0,426.94061279296875,0,,4.523947238922119,5.333333333333333,98,0,568.0450439453125,1917,0,351,0,,0.5048106908798218,0,14,0,0.0,0,0,615,0,2,837,7.333333333333333
2369,1419.7097611427307,549.7692260742188,0,9.333333333333334,422.20660400390625,0,,4.573915004730225,5.333333333333333,74,0,552.7357177734375,1907,0,320,0,,0.5038293600082397,0,13,0,0.0,0,0,658,0,4,838,7.0
2370,1420.3100876808167,560.3465576171875,0,8.333333333333334,428.01361083984375,0,,4.460693359375,5.666666666666667,72,0,563.1665649414062,1890,0,345,0,,0.5049600005149841,0,12,0,0.0,0,0,605,0,2,854,7.333333333333333
2371,1420.9092960357666,584.1168212890625,0,10.0,445.52154541015625,0,,4.406158924102783,5.666666666666667,69,0,586.9166870117188,1912,0,362,0,,0.5039573311805725,0,9,0,0.0,0,0,642,0,2,828,7.333333333333333
2372,1421.509375333786,552.9390258789062,0,8.0,424.3103332519531,0,,4.512928009033203,5.333333333333333,78,0,555.7295532226562,1887,0,317,0,,0.5047893524169922,0,13,0,0.0,0,0,666,0,2,811,7.666666666666667
2373,1422.1087746620178,587.205810546875,0,0.0,447.86541748046875,0,,4.431491374969482,5.666666666666667,88,0,589.9052734375,1939,0,349,0,,0.5040000081062317,0,9,0,0.0,0,0,674,0,0,819,7.0
2374,1422.708878993988,560.7938842773438,0,7.333333333333333,429.761962890625,0,,4.391865253448486,5.666666666666667,87,0,563.8899536132812,1881,0,315,0,,0.5047893524169922,0,6,0,0.0,0,0,625,0,5,843,7.333333333333333
2375,1423.3083248138428,579.4699096679688,0,8.333333333333334,441.59576416015625,0,,4.372316837310791,5.666666666666667,79,0,582.3831176757812,1910,0,348,0,,0.5040640234947205,0,14,0,0.0,0,0,612,0,1,856,7.333333333333333
2376,1423.908575296402,577.2732543945312,0,13.0,442.40557861328125,0,,4.362607479095459,5.666666666666667,83,0,580.3167114257812,1916,0,318,0,,0.5050026774406433,0,16,0,0.0,0,0,660,0,2,837,7.0
2377,1424.5076801776886,583.3253784179688,0,9.666666666666666,448.2748107910156,0,,4.357769012451172,5.666666666666667,77,0,585.9487915039062,1918,0,334,0,,0.5035946369171143,0,7,0,0.0,0,0,656,0,1,843,7.333333333333333
2378,1425.1081643104553,548.3623657226562,0,0.0,421.7523193359375,0,,4.487409591674805,5.333333333333333,79,0,550.7584228515625,1879,0,324,0,,0.5049813389778137,0,7,0,0.0,0,0,617,0,0,852,7.333333333333333
2379,1425.7072491645813,556.95458984375,0,7.0,428.79345703125,0,,4.41915225982666,5.666666666666667,84,0,560.21728515625,1884,0,312,0,,0.503765344619751,1,5,0,0.0,0,0,627,0,1,854,7.333333333333333
