Counter,Time,PM2.5,PM10
745,448.28403639793396,919.1,1109.1
747,449.48272466659546,919.5,1108.9
749,450.6891269683838,919.4,1109.5
751,451.9077775478363,918.6,1106.2
753,453.10433983802795,918.0,1104.1
755,454.30133986473083,920.0,1107.7
757,455.50284910202026,921.5,1112.4
759,456.7035319805145,921.3,1112.5
761,457.9191038608551,922.7,1116.2
763,459.1173939704895,924.1,1118.5
765,460.3283407688141,926.3,1124.1
767,461.5264253616333,927.9,1127.7
769,462.7309923171997,930.3,1132.2
771,463.9279761314392,932.1,1133.5
773,465.12621688842773,933.6,1136.3
775,466.3432340621948,934.2,1137.2
777,467.5524151325226,934.5,1137.9
779,468.77143478393555,934.2,1138.7
781,469.98597145080566,934.9,1140.7
783,471.19406723976135,936.9,1145.0
785,472.40163922309875,936.9,1147.1
787,473.610089302063,937.3,1147.4
789,474.818217754364,939.2,1149.8
791,476.03106689453125,939.8,1149.5
793,477.24912905693054,940.7,1152.5
795,478.4462032318115,940.6,1152.8
797,479.65733456611633,940.6,1155.7
799,480.85502672195435,940.3,1155.5
801,482.05340814590454,941.5,1156.8
803,483.2531545162201,941.7,1157.8
805,484.4551227092743,941.9,1159.0
807,485.653995513916,942.1,1159.7
809,486.85799622535706,941.6,1159.7
811,488.07210516929626,942.7,1165.2
813,489.2953350543976,943.1,1168.3
815,490.49172925949097,941.6,1166.6
817,491.6895503997803,940.8,1163.3
819,492.9143760204315,942.1,1165.5
821,494.11680579185486,941.9,1164.2
823,495.31875705718994,941.5,1163.8
825,496.5241918563843,940.1,1160.7
827,497.72876501083374,938.4,1157.3
829,498.93344926834106,936.7,1153.4
831,500.12979674339294,936.4,1151.8
833,501.3271448612213,936.7,1152.4
835,502.5257294178009,937.9,1155.7
837,503.72397565841675,938.7,1158.4
839,504.92244577407837,941.2,1160.9
841,506.1205394268036,941.9,1161.8
843,507.3177762031555,942.0,1161.0
845,508.51488614082336,942.6,1162.4
847,509.71815061569214,943.8,1166.1
849,510.91687631607056,943.4,1166.8
851,512.1240730285645,944.2,1169.9
853,513.3408424854279,945.5,1172.0
855,514.5518589019775,947.2,1175.6
857,515.7530791759491,947.4,1176.7
859,516.954674243927,948.8,1180.4
861,518.1532299518585,948.5,1182.2
863,519.3517293930054,949.9,1184.9
865,520.5487205982208,951.4,1188.8
867,521.7471821308136,951.5,1188.1
869,522.9557621479034,954.0,1192.3
871,524.1527154445648,954.7,1191.8
