Counter,Time,Bin 5,Pressure,Bin 4,PM10,SFR,Bin 8,Bin 15,Bin 6,Bin 3,Bin 2,Bin3 MToF,Bin5 MToF,Bin 9,Bin 14,Bin 12,Checksum,Sampling Period,PM1,PM2.5,Bin 7,Temperature,Bin7 MToF,Bin 1,Bin 11,Bin1 MToF,Bin 0,Bin 13,Bin 10
2244,1348.5722124576569,0,,7,362.437744140625,4.344452857971191,0,0,0,37,175,7.333333333333333,0.0,0,0,0,1323,0.5043839812278748,288.4685363769531,361.051513671875,0,,0.0,349,0,5.666666666666667,755,0,0
2245,1349.1711144447327,2,,5,382.4544982910156,4.348692893981934,0,0,1,42,171,7.666666666666667,8.333333333333334,0,0,0,1401,0.5041066408157349,304.3810119628906,380.0703430175781,0,,0.0,386,0,5.666666666666667,794,0,0
2246,1349.7748012542725,0,,2,383.6077880859375,4.226565837860107,0,0,1,26,171,7.333333333333333,0.0,0,0,0,1359,0.5046826601028442,308.5299987792969,381.7016906738281,0,,0.0,397,0,6.0,762,0,0
2247,1350.3732116222382,2,,2,398.0386657714844,4.288822650909424,0,0,0,44,167,7.0,8.333333333333334,0,0,0,1445,0.5041279792785645,319.8895568847656,396.48602294921875,0,,0.0,422,0,5.666666666666667,808,0,0
2248,1350.9767668247223,1,,3,383.5500183105469,4.320644378662109,0,0,0,44,161,7.333333333333333,6.333333333333333,0,0,0,1414,0.5046399831771851,308.7611083984375,382.13055419921875,0,,0.0,403,0,5.666666666666667,802,0,0
2249,1351.575112581253,0,,0,420.60284423828125,4.213274002075195,0,0,0,40,188,7.333333333333333,0.0,0,0,0,1498,0.5040213465690613,338.5156555175781,419.31512451171875,0,,0.0,415,0,6.0,855,0,0
2250,1352.1788096427917,1,,2,397.19366455078125,4.28196907043457,0,0,0,38,183,8.0,5.666666666666667,0,0,0,1422,0.5047039985656738,317.7871398925781,395.7762451171875,0,,0.0,407,0,5.666666666666667,791,0,0
2251,1352.7823598384857,0,,2,403.2121276855469,4.317162990570068,0,0,0,50,192,7.0,0.0,0,0,0,1440,0.504149317741394,319.944091796875,401.7616882324219,0,,0.0,410,0,5.666666666666667,786,0,0
2252,1353.3852722644806,1,,5,385.9555358886719,4.3349785804748535,0,0,1,39,171,7.333333333333333,8.333333333333334,0,0,0,1432,0.5039146542549133,309.2773132324219,383.72564697265625,0,,0.0,372,0,5.666666666666667,843,0,0
2253,1353.9845688343048,0,,5,387.8999328613281,4.3439412117004395,0,0,0,31,184,7.0,0.0,0,0,0,1403,0.5041279792785645,310.6305236816406,386.60205078125,0,,0.0,405,0,5.666666666666667,778,0,0
2254,1354.5842785835266,0,,4,401.59857177734375,4.34843635559082,0,0,1,34,186,7.0,0.0,0,0,0,1462,0.5045546889305115,321.3490295410156,399.52801513671875,0,,0.0,417,0,5.666666666666667,820,0,0
2255,1355.1872096061707,2,,6,419.1018371582031,4.226444721221924,0,0,1,37,182,7.333333333333333,11.0,0,0,0,1495,0.5035520195960999,335.0387878417969,416.6202697753906,0,,0.0,413,0,6.0,854,0,0
2256,1355.7873380184174,0,,9,372.0467834472656,4.416749477386475,0,0,0,34,174,7.0,0.0,0,0,0,1399,0.504256010055542,298.299560546875,370.65032958984375,0,,0.0,369,0,5.333333333333333,813,0,0
2257,1356.3856282234192,0,,2,378.0119323730469,4.384613513946533,0,0,0,30,174,8.666666666666666,0.0,0,0,0,1370,0.5035733580589294,303.9146423339844,376.8697204589844,0,,0.0,428,0,5.666666666666667,736,0,0
2258,1356.9845626354218,2,,0,369.2493591308594,4.368720054626465,0,0,0,25,161,7.666666666666667,10.0,0,0,0,1356,0.5044053196907043,296.3790283203125,365.01800537109375,1,,9.666666666666666,397,0,5.666666666666667,770,0,0
2259,1357.5831997394562,0,,4,384.6030578613281,4.36081600189209,0,0,0,38,168,7.0,0.0,0,0,0,1417,0.5039573311805725,309.7308349609375,383.32537841796875,0,,0.0,414,0,5.666666666666667,793,0,0
2260,1358.18297123909,1,,4,352.1055603027344,4.232283592224121,0,0,0,30,130,7.333333333333333,4.333333333333333,0,0,0,1300,0.5044479966163635,287.8524475097656,350.9097900390625,0,,0.0,377,0,6.0,758,0,0
2261,1358.7813212871552,0,,3,374.25933837890625,4.291764259338379,0,0,0,29,178,8.0,0.0,0,0,0,1329,0.5035946369171143,296.7653503417969,369.9934997558594,1,,10.333333333333334,366,0,5.666666666666667,752,0,0
2262,1359.379876613617,1,,5,411.68609619140625,4.199495792388916,0,0,0,39,181,7.0,8.333333333333334,0,0,0,1452,0.5040640234947205,329.5565490722656,410.13067626953125,0,,0.0,413,0,6.0,813,0,0
2263,1359.9784846305847,0,,5,394.5965576171875,4.274841785430908,0,0,0,50,184,8.0,0.0,0,0,0,1413,0.5036799907684326,313.1612243652344,393.0657653808594,0,,0.0,377,0,5.666666666666667,797,0,0
2264,1360.5784366130829,0,,3,378.1668701171875,4.313538074493408,0,0,0,38,177,7.333333333333333,0.0,0,0,0,1369,0.5042986869812012,302.51385498046875,376.8807678222656,0,,0.0,379,0,5.666666666666667,772,0,0
2265,1361.1767194271088,1,,5,372.880859375,4.333150386810303,0,0,0,33,148,7.333333333333333,10.333333333333334,0,0,0,1413,0.5035520195960999,304.00396728515625,371.5726013183594,0,,0.0,382,0,5.666666666666667,844,0,0
2266,1361.7760128974915,1,,2,378.2510070800781,4.343023300170898,0,0,0,45,166,7.666666666666667,8.333333333333334,0,0,0,1409,0.5048106908798218,304.0285949707031,376.8468322753906,0,,0.0,376,0,5.666666666666667,819,0,0
2267,1362.3739998340607,0,,3,390.18194580078125,4.3479766845703125,0,0,1,39,187,7.0,0.0,0,0,0,1397,0.5040426850318909,309.6456298828125,388.0849304199219,0,,0.0,406,0,5.666666666666667,761,0,0
2268,1362.977968454361,0,,8,388.024658203125,4.350457191467285,0,0,0,44,170,6.666666666666667,0.0,0,0,0,1418,0.5045973062515259,310.06512451171875,386.5373229980469,0,,0.0,416,0,5.666666666666667,780,0,0
2269,1363.5834159851074,4,,3,383.49322509765625,4.351698398590088,0,0,0,33,168,7.333333333333333,8.666666666666666,0,0,0,1420,0.5035093426704407,308.5906982421875,381.7986145019531,0,,0.0,393,0,5.666666666666667,819,0,0
2270,1364.1833775043488,0,,2,377.4987487792969,4.352319717407227,0,0,0,34,181,7.666666666666667,0.0,0,0,0,1371,0.504256010055542,302.2768859863281,376.28485107421875,0,,0.0,388,0,5.666666666666667,766,0,0
2271,1364.7816882133484,0,,4,400.3914489746094,4.352630138397217,0,0,0,30,179,6.666666666666667,0.0,0,0,0,1462,0.5035733580589294,323.1285400390625,399.1529846191406,0,,0.0,437,0,5.666666666666667,812,0,0
2272,1365.3805766105652,1,,5,396.20684814453125,4.352786064147949,0,0,0,45,185,7.666666666666667,7.0,0,0,0,1443,0.5043839812278748,315.3438415527344,394.6268005371094,0,,0.0,402,0,5.666666666666667,805,0,0
2273,1365.9797842502594,1,,3,388.2961730957031,4.352863311767578,0,0,0,40,185,7.0,8.333333333333334,0,0,0,1413,0.5044266581535339,309.6841735839844,386.84039306640625,0,,0.0,392,0,5.666666666666667,792,0,0
2274,1366.5792546272278,0,,6,383.92584228515625,4.352902412414551,0,0,0,31,195,7.333333333333333,0.0,0,0,0,1389,0.5043839812278748,305.5364685058594,382.5611267089844,0,,0.0,372,0,5.666666666666667,785,0,0
2275,1367.1775159835815,1,,3,393.92645263671875,4.352921962738037,0,0,0,40,182,7.0,7.0,0,0,0,1440,0.5035733580589294,315.3074951171875,392.47802734375,0,,0.0,402,0,5.666666666666667,812,0,0
2276,1367.7774920463562,0,,3,389.7842102050781,4.352931976318359,0,0,0,40,191,7.0,0.0,0,0,0,1406,0.5042986869812012,310.1494140625,388.4306335449219,0,,0.0,395,0,5.666666666666667,777,0,0
2277,1368.3758928775787,1,,3,384.0933532714844,4.352936267852783,0,0,0,44,186,7.0,15.0,0,0,0,1388,0.5035733580589294,304.84027099609375,382.58843994140625,0,,0.0,382,0,5.666666666666667,772,0,0
2278,1368.9759712219238,1,,5,390.44329833984375,4.352938652038574,0,0,0,40,187,7.333333333333333,5.0,0,0,0,1403,0.5043626427650452,310.07855224609375,388.9103088378906,0,,0.0,408,0,5.666666666666667,762,0,0
2279,1369.574429512024,0,,6,370.4840393066406,4.352940082550049,0,0,0,37,167,7.0,0.0,0,0,0,1360,0.5035520195960999,297.03399658203125,369.1568298339844,0,,0.0,382,0,5.666666666666667,768,0,0
2280,1370.173285484314,2,,8,377.6463317871094,4.352940559387207,0,0,0,31,170,7.333333333333333,7.666666666666667,0,0,0,1390,0.5043413043022156,302.7734069824219,376.05609130859375,0,,0.0,389,0,5.666666666666667,790,0,0
2281,1370.7715520858765,2,,2,388.61474609375,4.352940559387207,0,0,1,33,181,8.333333333333334,8.333333333333334,0,0,0,1400,0.5035733580589294,309.7877502441406,386.3879699707031,0,,0.0,411,0,5.666666666666667,770,0,0
2282,1371.3717176914215,1,,6,380.59307861328125,4.352940559387207,0,0,0,43,184,7.666666666666667,5.0,0,0,0,1369,0.5044266581535339,301.1536865234375,379.0088195800781,0,,0.0,387,0,5.666666666666667,748,0,0
2283,1371.969844341278,0,,1,371.9456787109375,4.352940559387207,0,0,0,39,173,7.666666666666667,0.0,0,0,0,1373,0.5035946369171143,298.7730712890625,370.74273681640625,0,,0.0,366,0,5.666666666666667,794,0,0
2284,1372.5702936649323,2,,5,385.2730407714844,4.352940559387207,0,0,0,34,174,7.333333333333333,7.333333333333333,0,0,0,1395,0.5043413043022156,308.18145751953125,383.728515625,0,,0.0,421,0,5.666666666666667,759,0,0
2285,1373.168565273285,0,,3,374.7635498046875,4.352940559387207,0,0,0,31,162,6.666666666666667,0.0,0,0,0,1381,0.5037226676940918,303.3286437988281,373.61846923828125,0,,0.0,409,0,5.666666666666667,776,0,0
2286,1373.768473625183,2,,3,372.07763671875,4.352940559387207,0,0,0,29,159,7.333333333333333,8.0,0,0,0,1380,0.5043413043022156,301.1860046386719,370.71673583984375,0,,0.0,401,0,5.666666666666667,786,0,0
2287,1374.3667423725128,0,,1,370.1622314453125,4.352940559387207,0,0,0,40,158,7.0,0.0,0,0,0,1363,0.5035946369171143,298.6889343261719,368.99981689453125,0,,0.0,403,0,5.666666666666667,761,0,0
2288,1374.9655635356903,1,,0,388.151123046875,4.22857141494751,0,0,1,37,165,7.333333333333333,8.333333333333334,0,0,0,1386,0.5042986869812012,311.8938903808594,386.0803527832031,0,,0.0,400,0,6.0,782,0,0
2289,1375.563952922821,4,,9,383.4825134277344,4.289855003356934,0,0,0,57,158,7.0,9.0,0,0,0,1388,0.5037226676940918,303.30023193359375,381.3294677734375,0,,0.0,390,0,5.666666666666667,770,0,0
2290,1376.1644849777222,0,,4,399.2607421875,4.321167945861816,0,0,1,32,199,7.666666666666667,0.0,0,0,0,1426,0.5052800178527832,317.0372619628906,397.15557861328125,0,,0.0,397,0,5.666666666666667,793,0,0
2291,1376.7663383483887,1,,3,370.1167297363281,4.336996555328369,0,0,0,37,167,7.0,9.666666666666666,0,0,0,1353,0.5040640234947205,296.8461608886719,368.7597351074219,0,,0.0,382,0,5.666666666666667,763,0,0
2292,1377.370043039322,1,,6,392.2257995605469,4.344954013824463,0,0,0,31,189,7.0,11.666666666666666,0,0,0,1421,0.5047893524169922,313.2129821777344,390.75177001953125,0,,0.0,400,0,5.666666666666667,794,0,0
2293,1377.9733607769012,1,,1,375.2385559082031,4.348944187164307,0,0,0,41,172,7.666666666666667,7.666666666666667,0,0,0,1359,0.5040426850318909,299.89105224609375,373.88519287109375,0,,0.0,399,0,5.666666666666667,745,0,0
2294,1378.5769765377045,0,,2,376.0585632324219,4.3509416580200195,0,0,0,34,177,7.666666666666667,0.0,0,0,0,1367,0.5047253370285034,301.5301818847656,374.85968017578125,0,,0.0,395,0,5.666666666666667,759,0,0
2295,1379.1789093017578,0,,6,374.89373779296875,4.351941108703613,0,0,1,36,165,7.666666666666667,0.0,0,0,0,1372,0.5040000081062317,300.0087890625,372.8184814453125,0,,0.0,396,0,5.666666666666667,768,0,0
2296,1379.7787771224976,2,,4,395.4283142089844,4.228099346160889,0,0,0,39,176,7.0,8.0,0,0,0,1412,0.5049386620521545,316.257080078125,393.81451416015625,0,,0.0,390,0,6.0,801,0,0
2297,1380.381046295166,1,,8,396.85894775390625,4.289612293243408,0,0,0,38,176,7.666666666666667,13.666666666666666,0,0,0,1463,0.5039786696434021,318.755126953125,395.2719421386719,0,,0.0,374,0,5.666666666666667,866,0,0
2298,1380.984766960144,1,,7,406.017333984375,4.321044445037842,0,0,0,47,196,7.0,6.333333333333333,0,0,0,1448,0.5046826601028442,320.66302490234375,404.2933349609375,0,,0.0,408,0,5.666666666666667,789,0,0
2299,1381.5864372253418,0,,3,377.21868896484375,4.3369340896606445,0,0,1,41,150,7.0,0.0,0,0,0,1423,0.5035520195960999,305.7120056152344,375.23907470703125,0,,0.0,384,0,5.666666666666667,844,0,0
2300,1382.1864264011383,0,,4,376.35821533203125,4.34492301940918,0,0,0,35,175,7.333333333333333,0.0,0,0,0,1358,0.5042986869812012,301.0207214355469,375.0851135253906,0,,0.0,403,0,5.666666666666667,741,0,0
2301,1382.7846851348877,2,,4,389.8482666015625,4.2247843742370605,0,0,0,28,178,7.333333333333333,8.666666666666666,0,0,0,1386,0.5035733580589294,312.8748779296875,388.348876953125,0,,0.0,381,0,6.0,793,0,0
2302,1383.3836948871613,0,,3,378.9737854003906,4.287905693054199,0,0,0,34,169,7.333333333333333,0.0,0,0,0,1392,0.5044266581535339,305.9449157714844,377.7581787109375,0,,0.0,371,0,5.666666666666667,815,0,0
2303,1383.9821825027466,1,,5,376.0296630859375,4.320178031921387,0,0,1,35,172,7.333333333333333,8.333333333333334,0,0,0,1362,0.5037226676940918,299.7777404785156,373.83160400390625,0,,0.0,377,0,5.666666666666667,771,0,0
2304,1384.582023382187,0,,4,365.1872863769531,4.336497783660889,0,0,0,36,168,7.666666666666667,0.0,0,0,0,1367,0.504149317741394,294.15069580078125,363.9385681152344,0,,0.0,337,0,5.666666666666667,822,0,0
2305,1385.1803917884827,1,,3,400.58154296875,4.3447041511535645,0,0,1,38,167,7.0,8.333333333333334,1,0,0,1381,0.5034453272819519,299.67169189453125,372.6512145996094,0,,0.0,371,0,5.666666666666667,799,0,0
2306,1385.7791147232056,2,,4,392.2328186035156,4.348818778991699,0,0,0,36,169,6.666666666666667,6.333333333333333,0,0,0,1429,0.5043413043022156,315.1777648925781,390.7142639160156,0,,0.0,438,0,5.666666666666667,780,0,0
2307,1386.3774502277374,1,,3,360.62646484375,4.350878715515137,0,0,0,29,183,8.333333333333334,7.666666666666667,0,0,0,1326,0.503658652305603,288.22674560546875,359.3099365234375,0,,0.0,324,0,5.666666666666667,786,0,0
2308,1386.9771161079407,1,,5,367.72833251953125,4.351909637451172,0,0,1,38,159,7.666666666666667,9.0,0,0,0,1359,0.5040640234947205,294.5079040527344,365.5644836425781,0,,0.0,378,0,5.666666666666667,777,0,0
2309,1387.575739145279,0,,5,375.58837890625,4.3524250984191895,0,0,0,35,165,8.333333333333334,0.0,0,0,0,1406,0.5035306811332703,303.51593017578125,374.32574462890625,0,,0.0,373,0,5.666666666666667,828,0,0
2310,1388.1755261421204,1,,2,386.0907897949219,4.228327751159668,0,0,0,34,178,7.333333333333333,3.6666666666666665,0,0,0,1359,0.5040426850318909,308.7848205566406,384.722412109375,0,,0.0,390,0,6.0,754,0,0
2311,1388.7843401432037,0,,5,386.7858581542969,4.168895244598389,0,0,0,46,174,7.333333333333333,0.0,0,0,0,1360,0.5039146542549133,307.86932373046875,385.3072204589844,0,,0.0,358,0,6.0,777,0,0
2312,1389.388120174408,0,,3,375.4661865234375,4.2589311599731445,0,0,0,44,173,7.0,0.0,0,0,0,1325,0.5047039985656738,298.45758056640625,374.1111145019531,0,,0.0,386,0,5.666666666666667,719,0,0
2313,1389.9868476390839,1,,3,371.07666015625,4.305422782897949,0,0,1,28,177,7.0,6.333333333333333,0,0,0,1328,0.5044479966163635,295.8613586425781,369.00146484375,0,,0.0,374,0,5.666666666666667,744,0,0
2314,1390.5898587703705,2,,1,363.9579772949219,4.329051494598389,0,0,1,33,164,7.0,11.0,0,0,0,1333,0.5044479966163635,291.5911560058594,361.830078125,0,,0.0,366,0,5.666666666666667,766,0,0
2315,1391.1954395771027,1,,3,349.16766357421875,4.340963363647461,0,0,0,27,149,8.0,9.0,0,0,0,1300,0.5034239888191223,283.389404296875,347.9949951171875,0,,0.0,364,0,5.666666666666667,756,0,0
2316,1391.8104372024536,0,,5,371.9599914550781,4.478482246398926,0,0,0,47,170,7.333333333333333,0.0,0,0,0,1414,0.5041066408157349,297.6976318359375,370.5833740234375,0,,0.0,387,0,5.333333333333333,805,0,0
2317,1392.4100930690765,2,,3,376.61871337890625,4.414819717407227,0,0,0,37,182,7.333333333333333,6.666666666666667,0,0,0,1390,0.5035093426704407,300.3891296386719,375.1024169921875,0,,0.0,381,0,5.666666666666667,785,0,0
2318,1393.0099697113037,1,,2,368.1062927246094,4.383662223815918,0,0,0,37,159,7.333333333333333,3.6666666666666665,0,0,0,1376,0.5041706562042236,297.2423400878906,366.8260498046875,0,,0.0,392,0,5.666666666666667,785,0,0
2319,1393.6085262298584,0,,2,359.2020568847656,4.3682475090026855,0,0,0,29,165,7.666666666666667,0.0,0,0,0,1337,0.5035946369171143,290.3688659667969,358.1126403808594,0,,0.0,362,0,5.666666666666667,779,0,0
2320,1394.207224369049,1,,2,379.84307861328125,4.360580921173096,0,0,0,31,150,7.0,7.666666666666667,0,0,0,1424,0.5042133331298828,309.99853515625,378.65081787109375,0,,0.0,431,0,5.666666666666667,809,0,0
2321,1394.8057532310486,0,,2,358.31927490234375,4.356757164001465,0,0,0,31,180,7.333333333333333,0.0,0,0,0,1313,0.5037013292312622,286.6379089355469,357.15155029296875,0,,0.0,336,0,5.666666666666667,764,0,0
2322,1395.4058170318604,0,,3,381.2381591796875,4.230371475219727,0,0,1,33,173,7.333333333333333,0.0,0,0,0,1373,0.5043839812278748,305.7426452636719,379.2173767089844,0,,0.0,356,0,6.0,807,0,0
2323,1396.0042159557343,1,,5,396.86138916015625,4.169888973236084,0,0,1,36,176,7.0,9.666666666666666,0,0,0,1402,0.5033386945724487,316.96466064453125,394.5566101074219,0,,0.0,365,0,6.0,818,0,0
2324,1396.6039354801178,1,,4,372.3790283203125,4.259449005126953,0,0,0,33,171,7.0,9.0,0,0,0,1314,0.5040000081062317,297.27093505859375,370.991943359375,0,,0.0,388,0,5.666666666666667,717,0,0
2325,1397.2024796009064,0,,5,360.6267395019531,4.305688381195068,0,0,0,31,146,6.666666666666667,0.0,0,0,0,1338,0.5035306811332703,293.15948486328125,359.46868896484375,0,,0.0,381,0,5.666666666666667,775,0,0
2326,1397.8011236190796,1,,4,380.3441162109375,4.329185485839844,0,0,0,34,175,7.333333333333333,19.666666666666668,0,0,0,1371,0.5041066408157349,304.3247375488281,378.9501953125,0,,0.0,403,0,5.666666666666667,754,0,0
2327,1398.3996241092682,0,,1,384.9465026855469,4.2173309326171875,0,0,0,40,158,7.0,0.0,0,0,0,1364,0.5035733580589294,310.40478515625,383.74383544921875,0,,0.0,419,0,6.0,746,0,0
2328,1398.9995906352997,0,,1,364.3592834472656,4.284063339233398,0,0,0,30,163,7.333333333333333,0.0,0,0,0,1337,0.5043200254440308,294.9764099121094,363.2810363769531,0,,0.0,359,0,5.666666666666667,784,0,0
2329,1399.5983967781067,0,,4,370.5728454589844,4.318227291107178,0,0,0,34,172,7.0,0.0,0,0,0,1356,0.5040213465690613,297.530517578125,369.32098388671875,0,,0.0,363,0,5.666666666666667,783,0,0
2330,1400.1982824802399,2,,2,361.4527893066406,4.335514545440674,0,0,0,38,156,7.666666666666667,6.333333333333333,0,0,0,1349,0.5046826601028442,291.4088439941406,360.038818359375,0,,0.0,361,0,5.666666666666667,790,0,0
2331,1400.7965619564056,0,,3,383.7257080078125,4.22033166885376,0,0,1,39,167,7.333333333333333,0.0,0,0,0,1379,0.5039786696434021,307.59466552734375,381.6515197753906,0,,0.0,367,0,6.0,802,0,0
2332,1401.4003944396973,0,,5,365.9790344238281,4.285611152648926,0,0,0,48,158,7.333333333333333,0.0,0,0,0,1324,0.5046826601028442,292.090087890625,364.5799255371094,0,,0.0,376,0,5.666666666666667,737,0,0
2333,1401.9986917972565,0,,4,386.39727783203125,4.319013595581055,0,0,0,32,187,8.333333333333334,0.0,0,0,0,1379,0.5039573311805725,308.4068603515625,385.10333251953125,0,,0.0,399,0,5.666666666666667,757,0,0
2334,1402.6021521091461,1,,3,374.8586730957031,4.335911273956299,0,0,0,41,162,7.333333333333333,7.666666666666667,0,0,0,1395,0.5043839812278748,301.9890441894531,373.47760009765625,0,,0.0,377,0,5.666666666666667,811,0,0
2335,1403.206553697586,1,,3,394.4996337890625,4.344409465789795,0,0,0,40,185,7.333333333333333,9.0,0,0,0,1431,0.5034666657447815,315.0365905761719,393.0364685058594,0,,0.0,402,0,5.666666666666667,800,0,0
2336,1403.8076791763306,0,,1,371.3082580566406,4.3486714363098145,0,0,1,40,174,7.666666666666667,0.0,0,0,0,1359,0.5040640234947205,296.3230895996094,369.3245849609375,0,,0.0,365,0,5.666666666666667,778,0,0
2337,1404.406230688095,1,,4,373.92376708984375,4.350805759429932,0,0,0,29,175,7.0,5.0,0,0,0,1377,0.5035306811332703,300.7090759277344,372.5963134765625,0,,0.0,371,0,5.666666666666667,797,0,0
2338,1405.0062091350555,1,,5,353.8257751464844,4.35187292098999,0,0,0,36,160,7.666666666666667,7.666666666666667,0,0,0,1314,0.5042773485183716,283.8871154785156,352.4513854980469,0,,0.0,348,0,5.666666666666667,764,0,0
2339,1405.6046631336212,0,,5,339.3424987792969,4.352406978607178,0,0,0,39,142,7.666666666666667,0.0,0,0,0,1274,0.5035946369171143,273.8693542480469,338.1297302246094,0,,0.0,344,0,5.666666666666667,744,0,0
2340,1406.2047803401947,2,,4,363.40362548828125,4.3526740074157715,0,0,0,28,155,7.333333333333333,6.666666666666667,0,0,0,1377,0.5044053196907043,295.2481384277344,362.0428466796875,0,,0.0,361,0,5.666666666666667,827,0,0
2341,1406.8031828403473,0,,2,378.31610107421875,4.352807521820068,0,0,0,38,171,7.333333333333333,0.0,0,0,0,1392,0.5035733580589294,304.33984375,377.0943603515625,0,,0.0,390,0,5.666666666666667,791,0,0
2342,1407.4033641815186,0,,4,384.2077941894531,4.352874279022217,0,0,0,37,185,8.0,0.0,0,0,0,1405,0.5043413043022156,307.09539794921875,382.8802185058594,0,,0.0,379,0,5.666666666666667,800,0,0
2343,1408.0018026828766,1,,6,392.6930236816406,4.352908134460449,0,0,0,39,181,7.333333333333333,7.666666666666667,0,0,0,1421,0.5037013292312622,313.1656799316406,391.1577453613281,0,,0.0,415,0,5.666666666666667,779,0,0
2344,1408.6018314361572,0,,1,381.0902404785156,4.228555679321289,0,0,1,43,158,7.666666666666667,0.0,0,0,0,1368,0.5044693350791931,306.0201416015625,379.0764465332031,0,,0.0,391,0,6.0,774,0,0
2345,1409.2001249790192,2,,6,388.09393310546875,4.289846897125244,0,0,0,35,177,7.0,7.666666666666667,0,0,0,1382,0.5035733580589294,309.37286376953125,386.4703369140625,0,,0.0,404,0,5.666666666666667,758,0,0
2346,1409.8010110855103,0,,9,372.038818359375,4.321163654327393,0,0,1,36,162,8.0,0.0,0,0,0,1379,0.5052800178527832,298.05938720703125,369.8705139160156,0,,0.0,365,0,5.666666666666667,806,0,0
2347,1410.4030227661133,2,,6,372.23126220703125,4.336994171142578,0,0,0,37,182,7.0,6.666666666666667,0,0,0,1349,0.5041066408157349,295.2518310546875,370.59375,0,,0.0,355,0,5.666666666666667,767,0,0
2348,1411.0067353248596,0,,3,365.7243347167969,4.221033096313477,0,0,0,40,162,7.333333333333333,0.0,0,0,0,1321,0.5047253370285034,293.6123046875,364.4541015625,0,,0.0,344,0,6.0,772,0,0
2349,1411.6057260036469,2,,9,377.40435791015625,4.285972595214844,0,0,0,34,158,7.666666666666667,6.666666666666667,0,0,0,1399,0.5034239888191223,304.2657775878906,375.7696228027344,0,,0.0,365,0,5.666666666666667,831,0,0
2350,1412.2044186592102,0,,0,388.7146301269531,4.319197654724121,0,0,0,41,179,7.0,0.0,0,0,0,1428,0.5040640234947205,312.5975341796875,387.4888000488281,0,,0.0,379,0,5.666666666666667,829,0,0
2351,1412.8029415607452,2,,2,374.2074279785156,4.33600378036499,0,0,0,26,185,7.333333333333333,6.0,0,0,0,1344,0.5034239888191223,298.95245361328125,372.80926513671875,0,,0.0,376,0,5.666666666666667,753,0,0
2352,1413.401603937149,2,,4,364.7199401855469,4.344455718994141,0,0,0,34,157,7.0,8.333333333333334,0,0,0,1332,0.504149317741394,293.0586242675781,363.2747497558594,0,,0.0,400,0,5.666666666666667,735,0,0
2353,1414.0018858909607,0,,5,367.7622985839844,4.2245635986328125,0,0,1,33,148,7.0,0.0,0,0,0,1326,0.5040640234947205,296.6412658691406,365.7638244628906,0,,0.0,382,0,6.0,757,0,0
2354,1414.6094455718994,1,,1,360.4414367675781,4.287791728973389,0,0,1,39,146,7.0,8.333333333333334,0,0,0,1332,0.5048106908798218,290.87969970703125,358.4248962402344,0,,0.0,369,0,5.666666666666667,775,0,0
2355,1415.2096507549286,2,,1,364.85931396484375,4.320120811462402,0,0,1,36,163,7.333333333333333,8.666666666666666,0,0,0,1328,0.5035733580589294,291.74481201171875,362.69317626953125,0,,0.0,368,0,5.666666666666667,757,0,0
2356,1415.8094687461853,0,,3,354.30950927734375,4.336468696594238,0,0,0,27,164,8.0,0.0,0,0,0,1320,0.5040426850318909,286.5536804199219,353.2098083496094,0,,0.0,339,0,5.666666666666667,787,0,0
2357,1416.4081666469574,1,,3,383.0520935058594,4.34468936920166,0,0,0,29,179,7.333333333333333,3.6666666666666665,0,0,0,1362,0.5034666657447815,306.4031982421875,381.7305908203125,0,,0.0,430,0,5.666666666666667,720,0,0
2358,1417.0079667568207,2,,7,371.3885803222656,4.348811626434326,0,0,1,27,177,7.333333333333333,9.666666666666666,0,0,0,1370,0.50408536195755,296.44256591796875,369.0883483886719,0,,0.0,347,0,5.666666666666667,809,0,0
2359,1417.606337070465,0,,3,370.1459655761719,4.350875377655029,0,0,0,36,173,7.0,0.0,0,0,0,1342,0.5034026503562927,296.1924743652344,368.9053039550781,0,,0.0,386,0,5.666666666666667,744,0,0
2360,1418.2049491405487,3,,7,371.1944274902344,4.351908206939697,0,0,0,45,164,7.0,10.666666666666666,0,0,0,1371,0.5040213465690613,295.5277099609375,369.38067626953125,0,,0.0,368,0,5.666666666666667,784,0,0
2361,1418.803427696228,2,,3,377.75433349609375,4.352424621582031,0,0,0,38,177,7.666666666666667,9.666666666666666,0,0,0,1366,0.5035520195960999,301.02252197265625,376.2227783203125,0,,0.0,392,0,5.666666666666667,754,0,0
2362,1419.4033393859863,0,,2,346.03765869140625,4.352683067321777,0,0,1,24,145,7.666666666666667,0.0,0,0,0,1279,0.5041066408157349,280.6404113769531,344.309814453125,0,,0.0,384,0,5.666666666666667,723,0,0
2363,1420.0017495155334,5,,5,370.0927429199219,4.352811813354492,0,0,0,32,167,7.333333333333333,9.0,0,0,0,1346,0.5036159753799438,295.14886474609375,368.221923828125,0,,0.0,388,0,5.666666666666667,749,0,0
2364,1420.6006078720093,1,,4,383.22955322265625,4.22851037979126,0,0,1,28,159,7.333333333333333,8.333333333333334,0,0,0,1377,0.5044479966163635,309.28240966796875,381.149169921875,0,,0.0,400,0,6.0,784,0,0
2365,1421.198959827423,1,,7,384.6881103515625,4.289823532104492,0,0,0,49,169,7.666666666666667,7.0,0,0,0,1372,0.5037013292312622,305.2357482910156,383.0325012207031,0,,0.0,403,0,5.666666666666667,743,0,0
