Counter,Time,PM2.5,PM10
563,338.74095010757446,0.6,0.6
565,339.93746042251587,0.6,0.6
567,341.1360764503479,0.5,0.5
569,342.33448123931885,0.6,0.6
571,343.5326278209686,0.6,0.7
573,344.7311177253723,0.6,0.7
575,345.9299409389496,0.6,0.7
577,347.137921333313,0.6,0.7
579,348.34637355804443,0.6,0.7
581,349.55456042289734,0.6,0.8
583,350.7509937286377,0.6,0.8
585,351.9497537612915,0.6,0.8
587,353.146772146225,0.6,0.8
589,354.3451232910156,0.6,0.8
591,355.5426650047302,0.6,1.2
593,356.74849247932434,0.6,1.3
595,357.94523763656616,0.7,1.3
597,359.14222240448,0.7,1.3
599,360.3403856754303,0.7,1.3
601,361.5387077331543,0.7,1.3
603,362.74807596206665,0.7,1.2
605,363.9717638492584,0.7,1.2
607,365.184109210968,0.7,1.2
609,366.3861560821533,0.7,1.3
611,367.59826850891113,0.7,1.3
613,368.7988464832306,0.7,1.2
615,369.9972126483917,0.7,1.3
617,371.19568061828613,0.7,1.4
619,372.39393305778503,0.7,1.4
621,373.5919396877289,0.7,1.4
623,374.80159282684326,0.7,1.4
625,375.99864864349365,0.7,1.4
627,377.19699883461,0.7,1.4
629,378.3966190814972,0.6,1.3
631,379.621084690094,0.6,1.2
633,380.8221719264984,0.7,1.2
635,382.0231075286865,0.6,1.2
637,383.2324140071869,0.6,1.2
639,384.443128824234,0.6,1.2
641,385.63961601257324,0.7,1.3
643,386.8366951942444,0.7,1.2
645,388.04450511932373,0.7,1.2
647,389.24334740638733,0.7,1.2
649,390.4412245750427,0.7,1.2
651,391.6381697654724,0.6,0.7
653,392.83650374412537,0.6,0.8
655,394.03354954719543,0.7,0.8
657,395.23224234580994,0.7,0.8
659,396.428822517395,0.7,0.9
661,397.6270377635956,0.7,1.0
663,398.82544708251953,0.7,1.0
665,400.030859708786,0.7,1.1
667,401.2356381416321,0.7,1.1
669,402.44056940078735,0.7,1.0
671,403.6447641849518,0.7,1.1
673,404.8436665534973,0.7,1.1
675,406.05569982528687,0.7,1.0
677,407.2616083621979,0.7,1.0
679,408.4724586009979,0.8,1.0
681,409.6846663951874,0.8,1.0
683,410.8968577384949,0.8,1.1
685,412.1110246181488,0.8,1.0
687,413.3089289665222,0.8,1.0
689,414.51453971862793,0.8,1.0
691,415.7274401187897,0.8,1.0
693,416.9238324165344,0.8,1.0
695,418.1366949081421,0.8,1.1
697,419.33312702178955,0.8,1.0
699,420.53463339805603,0.7,1.0
701,421.74043250083923,0.7,0.9
703,422.9439115524292,0.7,0.9
705,424.14425110816956,0.7,0.9
707,425.3425552845001,0.7,0.9
709,426.5419354438782,0.7,0.9
711,427.7392508983612,0.7,0.9
713,428.93744587898254,0.7,0.9
715,430.1358015537262,0.6,0.8
717,431.33416080474854,0.6,0.8
719,432.5324468612671,0.6,0.7
721,433.7309238910675,0.6,0.7
723,434.9303123950958,0.6,0.6
725,436.13536167144775,0.6,0.6
727,437.33988976478577,0.6,0.6
729,438.5458199977875,0.6,0.6
731,439.7533497810364,0.6,0.6
733,440.95846009254456,0.6,0.6
735,442.15924310684204,0.6,0.6
737,443.35705614089966,0.6,0.6
739,444.55418372154236,0.6,0.6
741,445.75432896614075,0.6,0.6
743,446.95986437797546,0.6,0.6
745,448.1571002006531,0.6,0.6
747,449.3778614997864,0.6,0.6
749,450.576171875,0.6,0.6
751,451.7739489078522,0.6,0.6
753,452.9726052284241,0.6,0.6
755,454.1792871952057,0.6,0.6
757,455.3801691532135,0.6,0.6
759,456.58630633354187,0.6,0.6
761,457.7905249595642,0.6,0.6
763,459.00319647789,0.6,0.6
765,460.21632146835327,0.6,0.6
767,461.4170937538147,0.6,0.6
769,462.62347173690796,0.6,0.6
771,463.8351001739502,0.6,0.6
773,465.04587173461914,0.6,0.6
775,466.24402236938477,0.5,0.5
777,467.441294670105,0.5,0.5
779,468.6377213001251,0.5,0.5
781,469.84505462646484,0.5,0.5
783,471.04735231399536,0.5,0.5
785,472.2509710788727,0.5,0.5
787,473.46359515190125,0.5,0.5
789,474.66879653930664,0.5,0.5
791,475.8675711154938,0.5,0.6
793,477.064790725708,0.5,0.6
795,478.2746548652649,0.5,0.6
797,479.4712178707123,0.5,0.6
799,480.67498302459717,0.5,0.6
801,481.8820254802704,0.5,0.6
803,483.08778142929077,0.5,0.6
805,484.2912247180939,0.5,0.5
807,485.4991750717163,0.5,0.5
809,486.7073268890381,0.5,0.5
811,487.91431045532227,0.5,0.5
813,489.1126718521118,0.5,0.6
815,490.30975437164307,0.5,0.5
817,491.5067422389984,0.5,0.5
819,492.7042691707611,0.5,0.5
821,493.90092420578003,0.5,0.5
823,495.09925866127014,0.5,0.5
825,496.3103702068329,0.5,0.5
827,497.51494216918945,0.5,0.5
829,498.71875190734863,0.4,0.5
831,499.91644740104675,0.4,0.5
833,501.1181981563568,0.4,0.5
835,502.3166048526764,0.5,0.5
837,503.5148527622223,0.5,0.5
839,504.71413469314575,0.5,0.6
841,505.91295409202576,0.5,0.6
843,507.11105966567993,0.5,0.5
845,508.30967807769775,0.5,0.5
847,509.50795245170593,0.5,0.5
849,510.72044014930725,0.5,0.5
851,511.9296541213989,0.4,0.4
853,513.1260495185852,0.4,0.4
855,514.3360967636108,0.4,0.4
857,515.534478187561,0.4,0.4
859,516.7451164722443,0.4,0.4
861,517.9421257972717,0.4,0.4
863,519.1403563022614,0.4,0.4
865,520.3440704345703,0.5,0.5
867,521.5540647506714,0.5,0.5
869,522.7556636333466,0.5,0.5
871,523.9549198150635,0.5,0.5
873,525.1679601669312,0.5,0.5
875,526.3644030094147,0.5,0.5
877,527.5609264373779,0.5,0.5
879,528.7701847553253,0.4,0.4
881,529.9672424793243,0.5,0.6
883,531.1657063961029,0.5,0.6
885,532.3641157150269,0.5,0.6
887,533.5608997344971,0.5,0.5
889,534.7580828666687,0.5,0.6
891,535.9562427997589,0.5,0.6
893,537.1548104286194,0.5,0.6
895,538.3666634559631,0.5,0.6
897,539.5748422145844,0.5,0.6
899,540.7849431037903,0.5,0.6
901,541.9827785491943,0.5,0.6
903,543.1797444820404,0.5,0.6
905,544.3766889572144,0.4,0.6
907,545.596485376358,0.4,0.6
909,546.8108570575714,0.5,0.6
911,548.0143926143646,0.5,0.6
913,549.2152240276337,0.5,0.6
915,550.4198327064514,0.5,0.6
917,551.6190173625946,0.5,0.6
919,552.8175241947174,0.5,0.6
921,554.0299022197723,0.5,0.6
923,555.233865737915,0.5,0.6
925,556.4352986812592,0.4,0.6
927,557.6412193775177,0.5,0.6
929,558.8459453582764,0.5,0.6
931,560.0448050498962,0.5,0.7
933,561.2418518066406,0.5,0.7
935,562.4401745796204,0.5,0.7
937,563.6438541412354,0.6,0.7
939,564.8567752838135,0.6,0.7
941,566.0675830841064,0.6,0.6
943,567.2647824287415,0.6,0.6
945,568.4627270698547,0.5,0.5
947,569.6597089767456,0.5,0.5
949,570.8574619293213,0.5,0.5
951,572.0676517486572,0.5,0.5
953,573.2763383388519,0.5,0.5
955,574.490184545517,0.5,0.5
957,575.6864523887634,0.5,0.5
959,576.8847663402557,0.5,0.5
961,578.0846924781799,0.5,0.5
963,579.2890944480896,0.6,0.6
965,580.4912767410278,0.5,0.5
967,581.692215681076,0.5,0.5
969,582.8967142105103,0.5,0.5
971,584.1015889644623,0.5,0.5
973,585.3060085773468,0.5,0.5
975,586.505170583725,0.5,0.5
